t;w;x;y;z;ax;ay;az
12725;0.26;0.30;-0.69;-0.61;6;8104;-1017
12748;0.26;0.30;-0.69;-0.61;9;8104;-1016
12766;0.26;0.30;-0.69;-0.61;8;8105;-1017
12782;0.26;0.30;-0.69;-0.61;13;8105;-1017
12799;0.26;0.30;-0.69;-0.61;6;8106;-1020
12819;0.26;0.30;-0.69;-0.61;6;8103;-1015
12836;0.26;0.30;-0.69;-0.61;7;8101;-1019
12853;0.26;0.30;-0.69;-0.61;9;8101;-1016
12871;0.26;0.30;-0.69;-0.61;8;8104;-1010
12889;0.26;0.30;-0.69;-0.61;10;8103;-1010
12908;0.26;0.30;-0.69;-0.61;8;8103;-1011
12924;0.26;0.30;-0.69;-0.61;11;8104;-1018
12942;0.26;0.30;-0.69;-0.61;15;8104;-1012
12963;0.26;0.30;-0.69;-0.61;18;8103;-1012
12982;0.26;0.30;-0.69;-0.61;12;8100;-1019
13000;0.26;0.30;-0.69;-0.61;9;8102;-1016
13020;0.26;0.30;-0.69;-0.61;8;8106;-1014
13043;0.26;0.30;-0.69;-0.61;10;8107;-1016
13060;0.26;0.30;-0.69;-0.61;11;8111;-1020
13080;0.26;0.30;-0.69;-0.61;7;8110;-1014
13096;0.26;0.30;-0.69;-0.61;6;8110;-1011
13114;0.26;0.30;-0.69;-0.61;4;8112;-1015
13133;0.26;0.30;-0.69;-0.61;5;8107;-1019
13151;0.26;0.30;-0.69;-0.61;6;8100;-1017
13167;0.26;0.30;-0.69;-0.61;5;8101;-1020
13190;0.26;0.30;-0.69;-0.61;1;8099;-1016
13214;0.26;0.30;-0.69;-0.61;3;8097;-1023
13230;0.26;0.30;-0.69;-0.61;4;8093;-1026
13247;0.26;0.30;-0.69;-0.61;6;8093;-1021
13266;0.26;0.30;-0.69;-0.61;5;8095;-1020
13285;0.26;0.30;-0.69;-0.61;3;8097;-1027
13301;0.26;0.30;-0.69;-0.61;5;8099;-1019
13318;0.26;0.30;-0.69;-0.61;8;8102;-1018
13337;0.26;0.30;-0.69;-0.61;6;8102;-1017
13356;0.26;0.30;-0.69;-0.61;6;8106;-1019
13373;0.26;0.30;-0.69;-0.61;6;8107;-1019
13389;0.26;0.30;-0.69;-0.61;9;8106;-1013
13412;0.26;0.30;-0.69;-0.61;8;8108;-1018
13429;0.26;0.30;-0.69;-0.61;12;8107;-1019
13447;0.26;0.30;-0.69;-0.61;7;8107;-1015
13464;0.26;0.30;-0.69;-0.61;5;8108;-1013
13483;0.26;0.30;-0.69;-0.61;4;8106;-1017
13501;0.26;0.30;-0.69;-0.61;8;8105;-1017
13517;0.26;0.30;-0.69;-0.61;11;8104;-1022
13535;0.26;0.30;-0.69;-0.61;9;8102;-1017
13554;0.26;0.30;-0.69;-0.61;9;8110;-1010
13571;0.26;0.30;-0.69;-0.61;5;8112;-1012
13588;0.26;0.30;-0.69;-0.61;5;8109;-1016
13605;0.26;0.30;-0.69;-0.61;0;8106;-1018
13628;0.26;0.30;-0.69;-0.61;4;8104;-1014
13645;0.26;0.30;-0.69;-0.61;16;8103;-1004
13663;0.26;0.30;-0.69;-0.61;13;8106;-1002
13681;0.26;0.30;-0.69;-0.61;15;8104;-1004
13698;0.26;0.30;-0.69;-0.61;16;8105;-1001
13716;0.26;0.30;-0.69;-0.61;18;8106;-1010
13734;0.26;0.30;-0.69;-0.61;18;8104;-1014
13752;0.26;0.30;-0.69;-0.61;15;8100;-1016
13774;0.26;0.29;-0.69;-0.61;7;8105;-1008
13792;0.26;0.29;-0.69;-0.61;11;8107;-1010
13810;0.26;0.29;-0.69;-0.61;17;8102;-1009
13827;0.26;0.29;-0.69;-0.61;14;8100;-1010
13848;0.26;0.29;-0.69;-0.61;12;8102;-1009
13867;0.26;0.29;-0.69;-0.61;13;8105;-1017
13885;0.26;0.29;-0.69;-0.61;11;8103;-1016
13901;0.26;0.29;-0.69;-0.61;13;8102;-1017
13919;0.26;0.29;-0.69;-0.61;13;8101;-1017
13938;0.26;0.29;-0.69;-0.61;11;8105;-1019
13955;0.26;0.29;-0.69;-0.61;10;8107;-1023
13972;0.26;0.29;-0.69;-0.61;12;8104;-1025
13990;0.26;0.29;-0.69;-0.61;8;8103;-1023
14009;0.26;0.29;-0.69;-0.61;5;8103;-1018
14026;0.26;0.29;-0.69;-0.61;5;8105;-1016
14043;0.26;0.29;-0.69;-0.61;8;8104;-1017
14065;0.26;0.29;-0.69;-0.61;6;8108;-1014
14083;0.26;0.29;-0.69;-0.61;6;8109;-1013
14100;0.26;0.29;-0.69;-0.61;8;8104;-1015
14116;0.26;0.29;-0.69;-0.61;9;8105;-1012
14135;0.26;0.29;-0.69;-0.61;11;8105;-1009
14153;0.26;0.29;-0.69;-0.61;7;8105;-1009
14168;0.26;0.29;-0.69;-0.61;5;8101;-1004
14187;0.26;0.29;-0.69;-0.61;7;8102;-1003
14205;0.26;0.29;-0.69;-0.61;9;8104;-1003
14223;0.26;0.29;-0.69;-0.61;11;8104;-1006
14239;0.26;0.29;-0.69;-0.61;17;8099;-1005
14258;0.26;0.29;-0.69;-0.61;15;8099;-1010
14279;0.26;0.29;-0.69;-0.61;12;8098;-1015
14296;0.26;0.29;-0.69;-0.61;12;8097;-1017
14324;0.26;0.29;-0.69;-0.61;13;8095;-1021
14342;0.26;0.29;-0.69;-0.61;8;8094;-1023
14360;0.26;0.29;-0.69;-0.61;11;8097;-1028
14377;0.26;0.29;-0.69;-0.61;10;8097;-1023
14395;0.26;0.29;-0.69;-0.61;10;8098;-1027
14412;0.26;0.29;-0.69;-0.61;9;8096;-1025
14431;0.26;0.29;-0.69;-0.61;8;8096;-1026
14448;0.26;0.29;-0.69;-0.61;6;8094;-1022
14465;0.26;0.29;-0.69;-0.61;10;8090;-1018
14483;0.26;0.29;-0.69;-0.61;11;8093;-1016
14503;0.26;0.29;-0.69;-0.61;13;8099;-1013
14523;0.26;0.29;-0.69;-0.61;13;8102;-1010
14540;0.26;0.29;-0.69;-0.61;11;8103;-1010
14557;0.26;0.29;-0.69;-0.61;7;8101;-1016
14574;0.26;0.29;-0.69;-0.61;10;8101;-1017
14593;0.26;0.29;-0.69;-0.61;10;8100;-1019
14611;0.26;0.29;-0.69;-0.61;13;8099;-1009
14627;0.26;0.29;-0.69;-0.61;8;8101;-1005
14645;0.26;0.29;-0.69;-0.61;3;8101;-1010
14663;0.26;0.29;-0.69;-0.61;4;8101;-1019
14681;0.26;0.29;-0.69;-0.61;6;8100;-1025
14697;0.26;0.29;-0.69;-0.61;5;8101;-1019
14719;0.26;0.29;-0.69;-0.61;4;8102;-1018
14738;0.26;0.29;-0.69;-0.61;4;8103;-1016
14754;0.26;0.29;-0.69;-0.61;6;8101;-1018
14771;0.26;0.29;-0.69;-0.61;2;8101;-1016
14790;0.26;0.29;-0.69;-0.61;2;8105;-1014
14808;0.26;0.29;-0.69;-0.61;6;8105;-1016
14825;0.26;0.29;-0.69;-0.61;4;8106;-1021
14841;0.26;0.29;-0.69;-0.61;7;8105;-1013
14861;0.26;0.29;-0.69;-0.61;9;8104;-1007
14883;0.26;0.29;-0.69;-0.61;9;8105;-1026
14900;0.26;0.29;-0.69;-0.61;5;8107;-1024
14916;0.26;0.29;-0.69;-0.61;3;8109;-1021
14935;0.26;0.29;-0.69;-0.61;4;8111;-1022
14957;0.26;0.29;-0.69;-0.61;5;8113;-1014
14973;0.26;0.29;-0.69;-0.61;7;8113;-1014
14991;0.26;0.29;-0.69;-0.61;10;8112;-1014
15010;0.26;0.29;-0.69;-0.61;6;8104;-1013
15028;0.26;0.29;-0.69;-0.61;3;8105;-1006
15044;0.26;0.29;-0.69;-0.61;3;8106;-1010
15061;0.26;0.29;-0.69;-0.61;6;8106;-1013
15081;0.26;0.29;-0.69;-0.61;12;8108;-1017
15099;0.26;0.29;-0.69;-0.61;11;8104;-1023
15117;0.26;0.29;-0.69;-0.61;13;8099;-1023
15138;0.26;0.29;-0.69;-0.61;10;8099;-1021
15157;0.26;0.29;-0.69;-0.61;10;8102;-1017
15177;0.26;0.29;-0.69;-0.61;4;8104;-1016
15196;0.26;0.29;-0.69;-0.61;6;8108;-1016
15214;0.26;0.29;-0.69;-0.61;9;8106;-1024
15238;0.26;0.29;-0.69;-0.61;9;8105;-1023
15254;0.26;0.29;-0.69;-0.61;10;8102;-1021
15270;0.26;0.29;-0.69;-0.61;9;8102;-1022
15288;0.26;0.29;-0.69;-0.61;13;8106;-1019
15307;0.26;0.29;-0.69;-0.61;14;8108;-1017
15325;0.26;0.29;-0.69;-0.61;15;8105;-1011
15341;0.26;0.29;-0.69;-0.61;14;8106;-1008
15358;0.26;0.29;-0.69;-0.61;16;8109;-1007
15378;0.26;0.29;-0.69;-0.61;16;8104;-1009
15398;0.26;0.29;-0.69;-0.61;11;8107;-1009
15424;0.26;0.29;-0.69;-0.61;8;8104;-1027
15441;0.26;0.29;-0.69;-0.61;11;8105;-1021
15459;0.26;0.29;-0.69;-0.61;6;8102;-1023
15476;0.26;0.29;-0.69;-0.61;9;8101;-1020
15494;0.26;0.29;-0.69;-0.61;6;8103;-1018
15512;0.26;0.29;-0.69;-0.61;4;8099;-1015
15529;0.26;0.29;-0.69;-0.61;6;8097;-1016
15547;0.26;0.29;-0.69;-0.61;10;8095;-1019
16573;0.26;0.29;-0.69;-0.61;8;8093;-1016
16590;0.26;0.29;-0.69;-0.61;9;8096;-1014
16608;0.26;0.29;-0.69;-0.61;9;8094;-1015
16629;0.26;0.29;-0.69;-0.61;8;8096;-1016
16648;0.26;0.29;-0.69;-0.61;4;8100;-1019
16663;0.26;0.29;-0.69;-0.61;4;8100;-1019
16681;0.26;0.29;-0.69;-0.61;0;8100;-1019
16700;0.26;0.29;-0.69;-0.61;0;8102;-1013
16717;0.26;0.29;-0.69;-0.61;2;8103;-1012
16734;0.26;0.29;-0.69;-0.61;7;8106;-1011
16752;0.26;0.29;-0.69;-0.61;7;8107;-1011
16770;0.26;0.29;-0.69;-0.61;4;8109;-1010
16788;0.26;0.29;-0.69;-0.61;2;8108;-1011
16804;0.26;0.29;-0.69;-0.61;0;8111;-1013
16822;0.26;0.29;-0.69;-0.61;6;8114;-1019
16845;0.26;0.29;-0.69;-0.61;9;8110;-1013
16862;0.26;0.29;-0.69;-0.61;9;8107;-1007
16878;0.26;0.29;-0.69;-0.61;9;8105;-1013
16897;0.26;0.29;-0.69;-0.61;7;8103;-1021
16916;0.26;0.29;-0.69;-0.61;9;8101;-1011
16932;0.26;0.29;-0.69;-0.61;8;8102;-1008
16949;0.26;0.29;-0.69;-0.61;10;8105;-1004
16968;0.26;0.29;-0.69;-0.61;8;8106;-1005
16993;0.26;0.29;-0.69;-0.61;2;8108;-1029
17009;0.26;0.29;-0.69;-0.61;-1;8108;-1023
17025;0.26;0.29;-0.69;-0.61;1;8110;-1023
17045;0.26;0.29;-0.69;-0.61;3;8110;-1018
17066;0.26;0.29;-0.69;-0.61;4;8110;-1015
17083;0.26;0.29;-0.69;-0.61;7;8113;-1013
17100;0.26;0.29;-0.69;-0.61;5;8110;-1016
17120;0.26;0.29;-0.69;-0.61;5;8105;-1011
17137;0.26;0.29;-0.69;-0.61;6;8102;-1017
17153;0.26;0.29;-0.69;-0.61;9;8099;-1021
17171;0.26;0.29;-0.69;-0.61;9;8101;-1019
17190;0.26;0.29;-0.69;-0.61;6;8100;-1021
17208;0.26;0.29;-0.69;-0.61;6;8102;-1018
17224;0.26;0.29;-0.69;-0.61;7;8097;-1009
17243;0.26;0.29;-0.69;-0.61;4;8096;-1007
17261;0.26;0.29;-0.69;-0.61;7;8099;-1007
17281;0.26;0.29;-0.69;-0.61;12;8106;-1016
17300;0.26;0.29;-0.69;-0.61;12;8103;-1012
17317;0.26;0.29;-0.69;-0.61;15;8102;-1008
17335;0.26;0.29;-0.69;-0.61;17;8104;-1011
17353;0.26;0.29;-0.69;-0.61;14;8103;-1007
17371;0.26;0.29;-0.69;-0.61;15;8107;-1007
17388;0.26;0.29;-0.69;-0.61;10;8108;-1005
17406;0.26;0.29;-0.69;-0.61;9;8107;-1003
17424;0.26;0.29;-0.69;-0.61;9;8108;-1007
17441;0.26;0.29;-0.69;-0.61;12;8109;-1009
17459;0.26;0.29;-0.69;-0.61;14;8106;-1011
17477;0.26;0.29;-0.69;-0.61;16;8107;-1006
17499;0.26;0.29;-0.69;-0.61;14;8106;-1010
17516;0.26;0.29;-0.69;-0.61;10;8105;-1009
17543;0.26;0.29;-0.69;-0.61;9;8095;-1017
17561;0.26;0.29;-0.69;-0.61;8;8095;-1010
17579;0.26;0.29;-0.69;-0.61;4;8100;-1000
17597;0.26;0.29;-0.69;-0.61;3;8102;-1003
17613;0.26;0.29;-0.69;-0.61;5;8102;-1006
17632;0.26;0.29;-0.69;-0.61;3;8103;-1003
17650;0.26;0.29;-0.69;-0.61;5;8107;-1007
17668;0.26;0.29;-0.69;-0.61;6;8105;-1006
17685;0.26;0.29;-0.69;-0.61;4;8104;-1010
17702;0.26;0.29;-0.69;-0.61;6;8105;-1019
17725;0.26;0.29;-0.69;-0.61;7;8104;-1022
17742;0.26;0.29;-0.69;-0.61;7;8106;-1015
17759;0.26;0.29;-0.69;-0.61;6;8105;-1024
17777;0.26;0.29;-0.69;-0.61;5;8103;-1021
17796;0.26;0.29;-0.69;-0.61;11;8103;-1024
17813;0.26;0.29;-0.69;-0.61;12;8100;-1027
17829;0.26;0.29;-0.69;-0.61;14;8096;-1021
17848;0.26;0.29;-0.69;-0.61;14;8100;-1018
17867;0.26;0.29;-0.69;-0.61;11;8102;-1019
17884;0.26;0.29;-0.69;-0.61;12;8104;-1014
17900;0.26;0.29;-0.69;-0.61;11;8109;-1010
17919;0.26;0.29;-0.69;-0.61;9;8108;-1011
17941;0.26;0.29;-0.69;-0.61;9;8109;-1007
17957;0.26;0.29;-0.69;-0.61;11;8112;-1010
17975;0.26;0.29;-0.69;-0.61;15;8106;-1011
17994;0.26;0.29;-0.69;-0.61;13;8106;-1019
18012;0.26;0.29;-0.69;-0.61;12;8105;-1019
18028;0.26;0.29;-0.69;-0.61;14;8105;-1017
18045;0.26;0.29;-0.69;-0.61;14;8102;-1010
18065;0.26;0.29;-0.69;-0.61;12;8103;-1008
18092;0.26;0.29;-0.69;-0.61;9;8101;-1010
18109;0.26;0.29;-0.69;-0.61;9;8100;-1010
18126;0.26;0.29;-0.69;-0.61;9;8098;-1012
18146;0.26;0.29;-0.69;-0.61;7;8094;-1009
18168;0.26;0.29;-0.69;-0.61;7;8094;-1009
18190;0.26;0.29;-0.69;-0.61;8;8095;-1013
18206;0.26;0.29;-0.69;-0.61;11;8101;-1016
18226;0.26;0.29;-0.69;-0.61;12;8100;-1019
18243;0.26;0.29;-0.69;-0.61;13;8098;-1026
18259;0.26;0.29;-0.69;-0.61;11;8101;-1027
18278;0.26;0.29;-0.69;-0.61;10;8106;-1017
18297;0.26;0.29;-0.69;-0.61;13;8104;-1018
18315;0.26;0.29;-0.69;-0.61;10;8102;-1016
18331;0.26;0.29;-0.69;-0.61;8;8101;-1014
18348;0.26;0.29;-0.69;-0.61;10;8104;-1005
18368;0.26;0.29;-0.69;-0.61;13;8103;-1008
18388;0.26;0.29;-0.69;-0.61;11;8107;-1012
18408;0.26;0.29;-0.69;-0.61;15;8108;-1008
18426;0.26;0.29;-0.69;-0.61;16;8110;-1017
18448;0.26;0.29;-0.69;-0.61;16;8110;-1021
18464;0.26;0.29;-0.69;-0.61;12;8106;-1017
18483;0.26;0.29;-0.69;-0.61;6;8104;-1016
18500;0.26;0.29;-0.69;-0.61;4;8106;-1018
18517;0.26;0.29;-0.69;-0.61;5;8102;-1015
18536;0.26;0.29;-0.69;-0.61;4;8102;-1020
18553;0.26;0.29;-0.69;-0.61;2;8102;-1018
18571;0.26;0.29;-0.69;-0.61;4;8104;-1017
18588;0.26;0.29;-0.69;-0.61;7;8103;-1014
18611;0.26;0.29;-0.69;-0.61;956;-23218;3515
18632;0.26;0.29;-0.69;-0.61;6;8102;-1014
18648;0.26;0.29;-0.69;-0.61;11;8098;-1010
18666;0.26;0.29;-0.69;-0.61;11;8100;-1008
18685;0.26;0.29;-0.69;-0.61;10;8099;-1010
18702;0.26;0.29;-0.69;-0.61;14;8098;-1009
18718;0.26;0.29;-0.69;-0.61;16;8101;-1009
18737;0.26;0.29;-0.69;-0.61;14;8104;-1010
18756;0.26;0.29;-0.69;-0.61;13;8103;-1013
18771;0.26;0.29;-0.69;-0.61;16;8097;-1011
18788;0.26;0.29;-0.69;-0.61;20;8095;-1008
18807;0.26;0.29;-0.69;-0.61;21;8097;-1008
18829;0.26;0.29;-0.69;-0.61;14;8094;-1006
18845;0.26;0.29;-0.69;-0.61;11;8095;-1005
18862;0.26;0.29;-0.69;-0.61;14;8095;-1003
18882;0.26;0.29;-0.69;-0.61;8;8096;-1004
18899;0.26;0.29;-0.69;-0.61;8;8098;-1001
18916;0.26;0.29;-0.69;-0.61;7;8099;-1007
18933;0.26;0.29;-0.69;-0.61;10;8100;-1009
18953;0.26;0.29;-0.69;-0.61;11;8099;-1011
18970;0.26;0.29;-0.69;-0.61;11;8100;-1010
18986;0.26;0.29;-0.69;-0.61;9;8102;-1006
19004;0.26;0.29;-0.69;-0.61;11;8097;-1012
19023;0.26;0.29;-0.69;-0.61;12;8096;-1019
19044;0.26;0.29;-0.69;-0.61;11;8098;-1016
19061;0.26;0.29;-0.69;-0.61;9;8102;-1011
19079;0.26;0.29;-0.69;-0.61;12;8099;-1014
19097;0.26;0.29;-0.69;-0.61;9;8104;-1011
19114;0.26;0.29;-0.69;-0.61;12;8101;-1012
19132;0.26;0.29;-0.69;-0.61;8;8103;-1013
19149;0.26;0.29;-0.69;-0.61;10;8103;-1015
19167;0.26;0.29;-0.69;-0.61;10;8101;-1016
19192;0.26;0.29;-0.69;-0.61;19;8098;-1019
19211;0.26;0.29;-0.69;-0.61;15;8100;-1020
19228;0.26;0.29;-0.69;-0.61;14;8103;-1021
19245;0.26;0.29;-0.69;-0.61;10;8105;-1015
19267;0.26;0.29;-0.69;-0.61;9;8107;-1017
19284;0.26;0.29;-0.69;-0.61;6;8108;-1018
19301;0.26;0.29;-0.69;-0.61;3;8108;-1018
19319;0.26;0.29;-0.69;-0.61;5;8108;-1016
19338;0.26;0.29;-0.69;-0.61;6;8106;-1019
19355;0.26;0.29;-0.69;-0.61;7;8104;-1027
19371;0.26;0.29;-0.69;-0.61;7;8104;-1031
19389;0.26;0.29;-0.69;-0.61;6;8100;-1030
20412;0.26;0.29;-0.69;-0.61;11;8100;-1009
20429;0.26;0.29;-0.69;-0.61;9;8101;-1007
20446;0.26;0.29;-0.69;-0.61;11;8099;-1006
20463;0.26;0.29;-0.69;-0.61;11;8099;-1009
20537;0.26;0.29;-0.69;-0.61;11;8100;-1011
20556;0.26;0.29;-0.69;-0.61;8;8104;-1010
20577;0.26;0.29;-0.69;-0.61;5;8104;-1005
20596;0.26;0.29;-0.69;-0.61;7;8106;-1002
20615;0.26;0.29;-0.69;-0.61;8;8108;-1003
20634;0.26;0.29;-0.69;-0.61;11;8102;-998
20654;0.26;0.29;-0.69;-0.61;15;8106;-1000
20683;0.26;0.29;-0.69;-0.61;16;8105;-1013
20704;0.26;0.29;-0.69;-0.61;16;8104;-1003
20723;0.26;0.29;-0.69;-0.61;17;8105;-1001
20743;0.26;0.29;-0.69;-0.61;16;8105;-999
20763;0.26;0.29;-0.69;-0.61;18;8105;-999
20786;0.26;0.29;-0.69;-0.61;18;8107;-1002
20807;0.26;0.29;-0.69;-0.61;16;8101;-1005
20827;0.26;0.29;-0.69;-0.61;14;8103;-1012
20845;0.26;0.29;-0.69;-0.61;11;8103;-1013
20865;0.26;0.29;-0.69;-0.61;10;8102;-1016
20886;0.26;0.29;-0.69;-0.61;10;8101;-1017
20906;0.26;0.29;-0.69;-0.61;10;8101;-1014
20925;0.26;0.29;-0.69;-0.61;13;8102;-1015
20944;0.26;0.29;-0.69;-0.61;10;8100;-1015
20966;0.26;0.29;-0.69;-0.61;9;8098;-1020
20985;0.26;0.29;-0.69;-0.61;6;8100;-1023
21004;0.26;0.29;-0.69;-0.61;7;8103;-1017
21028;0.26;0.29;-0.69;-0.61;14;8101;-1013
21049;0.26;0.29;-0.69;-0.61;11;8100;-1012
21067;0.26;0.29;-0.69;-0.61;10;8096;-1012
21086;0.26;0.29;-0.69;-0.61;13;8097;-1020
21107;0.26;0.29;-0.69;-0.61;14;8093;-1022
21129;0.26;0.29;-0.69;-0.61;14;8098;-1018
21147;0.26;0.29;-0.69;-0.61;11;8097;-1012
21174;0.26;0.29;-0.69;-0.61;8;8102;-1002
21195;0.26;0.29;-0.69;-0.61;7;8100;-1001
21216;0.26;0.29;-0.69;-0.61;6;8104;-1003
21234;0.26;0.29;-0.69;-0.61;7;8102;-1010
21252;0.26;0.29;-0.69;-0.61;8;8101;-1013
21278;0.26;0.29;-0.69;-0.61;7;8099;-1010
21298;0.26;0.29;-0.69;-0.61;8;8099;-1015
21316;0.26;0.29;-0.69;-0.61;6;8095;-1010
21336;0.26;0.29;-0.69;-0.61;9;8096;-1007
21357;0.26;0.29;-0.69;-0.61;9;8094;-1012
21376;0.26;0.29;-0.69;-0.61;9;8096;-1011
21395;0.26;0.29;-0.69;-0.61;12;8094;-1014
21415;0.26;0.29;-0.69;-0.61;11;8090;-1016
21437;0.26;0.29;-0.69;-0.61;12;8088;-1014
21456;0.26;0.29;-0.69;-0.61;9;8092;-1015
21475;0.26;0.29;-0.69;-0.61;9;8097;-1010
21494;0.26;0.29;-0.69;-0.61;11;8100;-1013
21516;0.26;0.29;-0.69;-0.61;6;8099;-1011
21538;0.26;0.29;-0.69;-0.61;4;8099;-1014
21559;0.26;0.29;-0.69;-0.61;4;8097;-1010
21578;0.26;0.29;-0.69;-0.61;5;8093;-1016
21598;0.26;0.29;-0.69;-0.61;9;8095;-1014
21618;0.26;0.29;-0.69;-0.61;9;8094;-1016
21638;0.26;0.29;-0.69;-0.61;8;8094;-1014
21663;0.26;0.29;-0.69;-0.61;9;8106;-1012
21684;0.26;0.29;-0.69;-0.61;11;8102;-1013
21703;0.26;0.29;-0.69;-0.61;9;8104;-1017
21725;0.26;0.29;-0.69;-0.61;11;8104;-1017
21745;0.26;0.29;-0.69;-0.61;9;8105;-1013
21770;0.26;0.29;-0.69;-0.61;13;8105;-1007
21792;0.26;0.29;-0.69;-0.61;16;8108;-1011
21813;0.26;0.29;-0.69;-0.61;15;8105;-1017
21831;0.26;0.29;-0.69;-0.61;16;8106;-1021
21851;0.26;0.29;-0.69;-0.61;18;8107;-1014
21872;0.26;0.29;-0.69;-0.61;20;8103;-1014
21891;0.26;0.29;-0.69;-0.61;18;8107;-1015
21911;0.26;0.29;-0.69;-0.61;14;8114;-1011
21930;0.26;0.29;-0.69;-0.61;11;8114;-1009
21952;0.26;0.29;-0.69;-0.61;10;8111;-1011
21971;0.26;0.29;-0.69;-0.61;10;8105;-1013
21991;0.26;0.29;-0.69;-0.61;5;8100;-1016
22010;0.26;0.29;-0.69;-0.61;8;8098;-1019
22036;0.26;0.29;-0.69;-0.61;9;8099;-1018
22054;0.26;0.29;-0.69;-0.61;10;8100;-1014
22073;0.26;0.29;-0.69;-0.61;12;8104;-1011
22094;0.26;0.29;-0.69;-0.61;16;8101;-1005
22116;0.26;0.29;-0.69;-0.61;9;8101;-1009
22143;0.26;0.29;-0.69;-0.61;8;8103;-1013
22162;0.26;0.29;-0.69;-0.61;9;8102;-1011
22183;0.26;0.29;-0.69;-0.61;12;8101;-1008
22204;0.26;0.29;-0.69;-0.61;13;8104;-1019
22223;0.26;0.29;-0.69;-0.61;15;8103;-1027
22242;0.26;0.29;-0.69;-0.61;18;8103;-1026
22263;0.26;0.29;-0.69;-0.61;16;8105;-1021
22288;0.26;0.29;-0.69;-0.61;15;8099;-1021
22308;0.26;0.29;-0.69;-0.61;13;8099;-1018
22379;0.26;0.29;-0.69;-0.61;12;8101;-1024
22399;0.26;0.29;-0.69;-0.61;15;8099;-1023
22419;0.26;0.29;-0.69;-0.61;18;8106;-1011
22438;0.26;0.29;-0.69;-0.61;19;8106;-1020
22458;0.26;0.29;-0.69;-0.61;17;8106;-1022
22477;0.26;0.29;-0.69;-0.61;16;8103;-1013
22499;0.26;0.29;-0.69;-0.61;15;8099;-1004
22518;0.26;0.29;-0.69;-0.61;14;8099;-1008
22538;0.26;0.29;-0.69;-0.61;17;8100;-1012
22557;0.26;0.29;-0.69;-0.61;17;8101;-1011
22593;0.26;0.29;-0.69;-0.61;3;8105;-1023
22611;0.26;0.29;-0.69;-0.61;7;8105;-1020
22630;0.26;0.29;-0.69;-0.61;10;8105;-1017
22651;0.26;0.29;-0.69;-0.61;14;8107;-1010
22672;0.26;0.29;-0.69;-0.61;13;8109;-1012
22690;0.26;0.29;-0.69;-0.61;12;8106;-1020
22710;0.26;0.29;-0.69;-0.61;12;8104;-1024
22731;0.26;0.29;-0.69;-0.61;10;8101;-1027
22752;0.26;0.29;-0.69;-0.61;6;8102;-1024
22770;0.26;0.29;-0.69;-0.61;10;8104;-1015
22790;0.26;0.29;-0.69;-0.61;10;8101;-1021
22810;0.26;0.29;-0.69;-0.61;9;8100;-1022
22835;0.26;0.29;-0.69;-0.61;11;8100;-1022
22853;0.26;0.29;-0.69;-0.61;11;8101;-1013
22872;0.26;0.29;-0.69;-0.61;11;8102;-1010
22894;0.26;0.29;-0.69;-0.61;12;8102;-1002
22913;0.26;0.29;-0.69;-0.61;16;8100;-1005
22933;0.26;0.29;-0.69;-0.61;18;8100;-1006
22952;0.26;0.29;-0.69;-0.61;15;8102;-1011
22974;0.26;0.29;-0.69;-0.61;10;8105;-1012
22993;0.26;0.29;-0.69;-0.61;7;8102;-1005
23012;0.26;0.29;-0.69;-0.61;5;8105;-1004
23032;0.26;0.29;-0.69;-0.61;6;8103;-1008
23054;0.26;0.29;-0.69;-0.61;3;8103;-1011
23082;0.26;0.29;-0.69;-0.61;18;8104;-1008
23102;0.26;0.29;-0.69;-0.61;17;8105;-1011
23122;0.26;0.29;-0.69;-0.61;19;8108;-1007
23142;0.26;0.29;-0.69;-0.61;22;8109;-1005
23162;0.26;0.29;-0.69;-0.61;22;8110;-1016
23182;0.26;0.29;-0.69;-0.61;20;8109;-1019
23202;0.26;0.29;-0.69;-0.61;19;8107;-1021
23222;0.26;0.29;-0.69;-0.61;17;8104;-1024
23241;0.26;0.29;-0.69;-0.61;14;8105;-1014
23262;0.26;0.29;-0.69;-0.61;9;8105;-1009
23281;0.26;0.29;-0.69;-0.61;9;8104;-1007
23302;0.26;0.29;-0.69;-0.61;6;8102;-1001
23325;0.26;0.29;-0.69;-0.61;7;8097;-1006
23346;0.26;0.29;-0.69;-0.61;10;8099;-1011
23364;0.26;0.29;-0.69;-0.61;6;8102;-1012
23383;0.26;0.29;-0.69;-0.61;2;8101;-1009
23405;0.26;0.29;-0.69;-0.61;0;8100;-1013
23424;0.26;0.29;-0.69;-0.61;-2;8098;-1013
23443;0.26;0.29;-0.69;-0.61;-1;8097;-1017
23463;0.26;0.29;-0.69;-0.61;3;8099;-1017
23484;0.26;0.29;-0.69;-0.61;5;8101;-1018
23504;0.26;0.29;-0.69;-0.61;6;8101;-1013
23523;0.26;0.29;-0.69;-0.61;7;8101;-1010
23542;0.26;0.29;-0.69;-0.61;5;8097;-1009
23572;0.26;0.29;-0.69;-0.61;16;8100;-1013
23590;0.26;0.29;-0.69;-0.61;14;8101;-1017
23609;0.26;0.29;-0.69;-0.61;16;8103;-1017
23630;0.26;0.29;-0.69;-0.61;21;8103;-1018
23651;0.26;0.29;-0.69;-0.61;21;8101;-1016
23670;0.26;0.29;-0.69;-0.61;17;8098;-1022
24692;0.26;0.29;-0.69;-0.61;2;8108;-1020
