t;w;x;y;z;ax;ay;az
24967;0.00;0.04;-1.00;0.00;54;-51;-8696
24986;0.00;0.04;-1.00;0.00;54;-50;-8692
25004;0.00;0.04;-1.00;0.00;52;-50;-8692
25024;0.00;0.04;-1.00;0.00;53;-51;-8691
25044;0.00;0.04;-1.00;0.00;52;-52;-8692
25064;0.00;0.04;-1.00;0.00;46;-59;-8695
25082;0.00;0.04;-1.00;0.00;47;-61;-8698
25102;0.00;0.04;-1.00;0.00;54;-59;-8687
25122;0.00;0.04;-1.00;0.00;56;-59;-8692
25142;0.00;0.04;-1.00;0.00;60;-57;-8687
25163;0.00;0.04;-1.00;0.00;64;-57;-8680
25184;0.00;0.04;-1.00;0.00;63;-57;-8675
25204;0.00;0.04;-1.00;0.00;62;-59;-8673
25223;0.00;0.04;-1.00;0.00;55;-59;-8674
25241;0.00;0.04;-1.00;0.00;57;-58;-8675
25261;0.00;0.04;-1.00;0.00;65;-53;-8680
25282;0.00;0.04;-1.00;0.00;63;-54;-8680
25300;0.00;0.04;-1.00;0.00;60;-59;-8682
25319;0.00;0.04;-1.00;0.00;61;-59;-8684
25339;0.00;0.04;-1.00;0.00;55;-57;-8683
25360;0.00;0.04;-1.00;0.00;53;-55;-8679
25378;0.00;0.04;-1.00;0.00;48;-53;-8682
25401;0.00;0.04;-1.00;0.00;48;-54;-8681
25421;0.00;0.04;-1.00;0.00;47;-54;-8685
25447;0.00;0.04;-1.00;0.00;60;-60;-8697
25465;0.00;0.04;-1.00;0.00;66;-54;-8700
25485;0.00;0.04;-1.00;0.00;61;-54;-8688
25505;0.00;0.04;-1.00;0.00;62;-55;-8688
25525;0.00;0.04;-1.00;0.00;63;-58;-8692
25543;0.00;0.04;-1.00;0.00;62;-55;-8689
25563;0.00;0.04;-1.00;0.00;61;-54;-8689
25583;0.00;0.04;-1.00;0.00;60;-51;-8689
25602;0.00;0.04;-1.00;0.00;59;-55;-8685
25621;0.00;0.04;-1.00;0.00;53;-58;-8684
25640;0.00;0.04;-1.00;0.00;52;-60;-8680
25664;0.00;0.04;-1.00;0.00;57;-60;-8681
25683;0.00;0.04;-1.00;0.00;60;-60;-8681
25703;0.00;0.04;-1.00;0.00;60;-59;-8683
25722;0.00;0.04;-1.00;0.00;59;-59;-8684
25742;0.00;0.04;-1.00;0.00;58;-54;-8685
25761;0.00;0.04;-1.00;0.00;57;-51;-8684
25781;0.00;0.04;-1.00;0.00;59;-51;-8687
25800;0.00;0.04;-1.00;0.00;55;-52;-8691
25820;0.00;0.04;-1.00;0.00;59;-53;-8694
25839;0.00;0.04;-1.00;0.00;60;-58;-8696
25858;0.00;0.04;-1.00;0.00;59;-60;-8703
25877;0.00;0.04;-1.00;0.00;62;-60;-8702
25899;0.00;0.04;-1.00;0.00;64;-55;-8700
25921;0.00;0.04;-1.00;0.00;64;-51;-8694
25947;0.00;0.04;-1.00;0.00;58;-53;-8706
25966;0.00;0.04;-1.00;0.00;62;-53;-8702
25986;0.00;0.04;-1.00;0.00;65;-51;-8698
26042;0.00;0.04;-1.00;0.00;62;-50;-8701
26060;0.00;0.04;-1.00;0.00;61;-46;-8706
26079;0.00;0.04;-1.00;0.00;62;-52;-8703
26098;0.00;0.04;-1.00;0.00;56;-55;-8710
26119;0.00;0.04;-1.00;0.00;56;-57;-8699
26138;0.00;0.04;-1.00;0.00;56;-59;-8699
26156;0.00;0.04;-1.00;0.00;59;-61;-8699
26176;0.00;0.04;-1.00;0.00;62;-59;-8697
26200;0.00;0.04;-1.00;0.00;61;-54;-8696
26219;0.00;0.04;-1.00;0.00;59;-53;-8706
26237;0.00;0.04;-1.00;0.00;59;-52;-8708
26258;0.00;0.04;-1.00;0.00;57;-56;-8707
26278;0.00;0.04;-1.00;0.00;60;-55;-8701
26297;0.00;0.04;-1.00;0.00;61;-50;-8697
26314;0.00;0.04;-1.00;0.00;62;-49;-8699
26336;0.00;0.04;-1.00;0.00;61;-51;-8692
26356;0.00;0.04;-1.00;0.00;61;-51;-8692
26375;0.00;0.04;-1.00;0.00;57;-48;-8692
26392;0.00;0.04;-1.00;0.00;59;-49;-8696
26417;0.00;0.04;-1.00;0.00;63;-56;-8710
26440;0.00;0.04;-1.00;0.00;62;-56;-8708
26459;0.00;0.04;-1.00;0.00;59;-56;-8703
26478;0.00;0.04;-1.00;0.00;61;-54;-8701
26498;0.00;0.04;-1.00;0.00;63;-56;-8699
26518;0.00;0.04;-1.00;0.00;63;-58;-8700
26536;0.00;0.04;-1.00;0.00;66;-57;-8699
26556;0.00;0.04;-1.00;0.00;66;-57;-8704
26576;0.00;0.04;-1.00;0.00;66;-57;-8705
26596;0.00;0.04;-1.00;0.00;61;-57;-8706
26613;0.00;0.04;-1.00;0.00;60;-54;-8701
26634;0.00;0.04;-1.00;0.00;61;-57;-8694
26654;0.00;0.04;-1.00;0.00;67;-54;-8694
26674;0.00;0.04;-1.00;0.00;65;-56;-8693
26695;0.00;0.04;-1.00;0.00;60;-56;-8697
26715;0.00;0.04;-1.00;0.00;56;-54;-8705
26734;0.00;0.04;-1.00;0.00;57;-53;-8706
26753;0.00;0.04;-1.00;0.00;56;-55;-8700
26773;0.00;0.04;-1.00;0.00;60;-55;-8701
26792;0.00;0.04;-1.00;0.00;62;-48;-8703
26812;0.00;0.04;-1.00;0.00;65;-49;-8703
26831;0.00;0.04;-1.00;0.00;65;-50;-8701
26851;0.00;0.04;-1.00;0.00;60;-48;-8697
26870;0.00;0.04;-1.00;0.00;58;-52;-8698
26890;0.00;0.04;-1.00;0.00;57;-54;-8692
26916;0.00;0.04;-1.00;0.00;64;-58;-8696
26940;0.00;0.04;-1.00;0.00;63;-56;-8695
26957;0.00;0.04;-1.00;0.00;59;-53;-8692
26978;0.00;0.04;-1.00;0.00;60;-55;-8695
26998;0.00;0.04;-1.00;0.00;61;-54;-8696
27018;0.00;0.04;-1.00;0.00;62;-51;-8702
27035;0.00;0.04;-1.00;0.00;63;-55;-8705
27056;0.00;0.04;-1.00;0.00;63;-58;-8703
27076;0.00;0.04;-1.00;0.00;65;-51;-8707
27095;0.00;0.04;-1.00;0.00;66;-52;-8710
27114;0.00;0.04;-1.00;0.00;63;-53;-8707
27133;0.00;0.04;-1.00;0.00;63;-54;-8709
27154;0.00;0.04;-1.00;0.00;63;-54;-8702
27174;0.00;0.04;-1.00;0.00;58;-54;-8697
27197;0.00;0.04;-1.00;0.00;61;-50;-8694
27222;0.00;0.04;-1.00;0.00;61;-51;-8704
27242;0.00;0.04;-1.00;0.00;61;-53;-8705
27260;0.00;0.04;-1.00;0.00;61;-54;-8696
27278;0.00;0.04;-1.00;0.00;59;-57;-8692
27299;0.00;0.04;-1.00;0.00;61;-56;-8685
27320;0.00;0.04;-1.00;0.00;62;-53;-8687
27338;0.00;0.04;-1.00;0.00;56;-51;-8684
27357;0.00;0.04;-1.00;0.00;58;-53;-8684
27377;0.00;0.04;-1.00;0.00;57;-56;-8690
27406;0.00;0.04;-1.00;0.00;61;-59;-8684
27424;0.00;0.04;-1.00;0.00;62;-61;-8678
27447;0.00;0.04;-1.00;0.00;63;-59;-8680
27467;0.00;0.04;-1.00;0.00;62;-55;-8675
28496;0.00;0.04;-1.00;0.00;57;-63;-8702
28515;0.00;0.04;-1.00;0.00;59;-61;-8703
28534;0.00;0.04;-1.00;0.00;55;-61;-8700
28555;0.00;0.04;-1.00;0.00;57;-59;-8698
28574;0.00;0.04;-1.00;0.00;60;-58;-8697
28593;0.00;0.04;-1.00;0.00;62;-59;-8692
28612;0.00;0.04;-1.00;0.00;64;-58;-8688
28632;0.00;0.04;-1.00;0.00;63;-59;-8689
28652;0.00;0.04;-1.00;0.00;63;-55;-8693
28670;0.00;0.04;-1.00;0.00;66;-53;-8699
28690;0.00;0.04;-1.00;0.00;65;-51;-8707
28713;0.00;0.04;-1.00;0.00;62;-54;-8710
28733;0.00;0.04;-1.00;0.00;64;-57;-8710
28752;0.00;0.04;-1.00;0.00;63;-57;-8709
28772;0.00;0.04;-1.00;0.00;62;-59;-8701
28793;0.00;0.04;-1.00;0.00;60;-58;-8706
28814;0.00;0.04;-1.00;0.00;56;-55;-8701
28885;0.00;0.04;-1.00;0.00;62;-57;-8694
28903;0.00;0.04;-1.00;0.00;58;-56;-8688
28923;0.00;0.04;-1.00;0.00;56;-58;-8692
28943;0.00;0.04;-1.00;0.00;54;-58;-8695
28962;0.00;0.04;-1.00;0.00;56;-53;-8691
28982;0.00;0.04;-1.00;0.00;58;-54;-8700
29004;0.00;0.04;-1.00;0.00;54;-54;-8701
29025;0.00;0.04;-1.00;0.00;54;-53;-8696
29044;0.00;0.04;-1.00;0.00;57;-52;-8699
29063;0.00;0.04;-1.00;0.00;59;-49;-8701
29083;0.00;0.04;-1.00;0.00;62;-49;-8701
29104;0.00;0.04;-1.00;0.00;63;-48;-8697
29123;0.00;0.04;-1.00;0.00;62;-46;-8694
29141;0.00;0.04;-1.00;0.00;58;-46;-8688
29161;0.00;0.04;-1.00;0.00;56;-45;-8691
29181;0.00;0.04;-1.00;0.00;58;-51;-8690
29201;0.00;0.04;-1.00;0.00;59;-51;-8688
29219;0.00;0.04;-1.00;0.00;57;-50;-8691
29239;0.00;0.04;-1.00;0.00;55;-44;-8692
29263;0.00;0.04;-1.00;0.00;57;-46;-8694
29282;0.00;0.04;-1.00;0.00;56;-47;-8697
29300;0.00;0.04;-1.00;0.00;56;-51;-8696
29322;0.00;0.04;-1.00;0.00;55;-55;-8689
29342;0.00;0.04;-1.00;0.00;57;-60;-8688
29361;0.00;0.04;-1.00;0.00;59;-62;-8688
29385;0.00;0.04;-1.00;0.00;59;-59;-8693
29407;0.00;0.04;-1.00;0.00;62;-57;-8692
29427;0.00;0.04;-1.00;0.00;61;-56;-8696
29446;0.00;0.04;-1.00;0.00;63;-59;-8695
29464;0.00;0.04;-1.00;0.00;65;-57;-8694
29484;0.00;0.04;-1.00;0.00;65;-58;-8698
29508;0.00;0.04;-1.00;0.00;63;-62;-8700
29526;0.00;0.04;-1.00;0.00;60;-60;-8702
29546;0.00;0.04;-1.00;0.00;59;-57;-8705
29567;0.00;0.04;-1.00;0.00;56;-55;-8704
29587;0.00;0.04;-1.00;0.00;59;-58;-8700
29605;0.00;0.04;-1.00;0.00;63;-56;-8700
29625;0.00;0.04;-1.00;0.00;64;-62;-8703
29645;0.00;0.04;-1.00;0.00;62;-59;-8704
29665;0.00;0.04;-1.00;0.00;60;-61;-8707
29683;0.00;0.04;-1.00;0.00;63;-59;-8699
29703;0.00;0.04;-1.00;0.00;62;-62;-8702
29724;0.00;0.04;-1.00;0.00;59;-60;-8701
29744;0.00;0.04;-1.00;0.00;59;-61;-8702
29766;0.00;0.04;-1.00;0.00;56;-57;-8698
29784;0.00;0.04;-1.00;0.00;60;-55;-8700
29805;0.00;0.04;-1.00;0.00;59;-52;-8702
29824;0.00;0.04;-1.00;0.00;62;-54;-8703
29844;0.00;0.04;-1.00;0.00;65;-57;-8702
29863;0.00;0.04;-1.00;0.00;16298;-14178;1188
29885;0.00;0.04;-1.00;0.00;58;-46;-8705
29904;0.00;0.04;-1.00;0.00;61;-51;-8702
29924;0.00;0.04;-1.00;0.00;62;-54;-8696
29943;0.00;0.04;-1.00;0.00;64;-56;-8699
29963;0.00;0.04;-1.00;0.00;64;-54;-8697
29982;0.00;0.04;-1.00;0.00;62;-54;-8695
30006;0.00;0.04;-1.00;0.00;64;-55;-8700
30024;0.00;0.04;-1.00;0.00;68;-58;-8708
30044;0.00;0.04;-1.00;0.00;67;-57;-8701
30064;0.00;0.04;-1.00;0.00;63;-51;-8698
30083;0.00;0.04;-1.00;0.00;59;-51;-8704
30102;0.00;0.04;-1.00;0.00;58;-53;-8705
30121;0.00;0.04;-1.00;0.00;59;-56;-8706
30142;0.00;0.04;-1.00;0.00;55;-57;-8703
30161;0.00;0.04;-1.00;0.00;54;-56;-8700
30180;0.00;0.04;-1.00;0.00;55;-57;-8694
30199;0.00;0.04;-1.00;0.00;54;-53;-8698
30220;0.00;0.04;-1.00;0.00;54;-55;-8702
30242;0.00;0.04;-1.00;0.00;54;-56;-8701
30261;0.00;0.04;-1.00;0.00;55;-55;-8709
30281;0.00;0.04;-1.00;0.00;52;-56;-8716
30302;0.00;0.04;-1.00;0.00;50;-57;-8712
30320;0.00;0.04;-1.00;0.00;52;-58;-8709
30338;0.00;0.04;-1.00;0.00;57;-61;-8703
30359;0.00;0.04;-1.00;0.00;62;-64;-8693
30386;0.00;0.04;-1.00;0.00;54;-57;-8694
30403;0.00;0.04;-1.00;0.00;51;-56;-8689
30421;0.00;0.04;-1.00;0.00;54;-56;-8697
30443;0.00;0.04;-1.00;0.00;58;-55;-8699
30463;0.00;0.04;-1.00;0.00;57;-53;-8692
30481;0.00;0.04;-1.00;0.00;60;-59;-8695
30503;0.00;0.04;-1.00;0.00;63;-58;-8697
30525;0.00;0.04;-1.00;0.00;65;-53;-8693
30543;0.00;0.04;-1.00;0.00;62;-50;-8686
30562;0.00;0.04;-1.00;0.00;63;-53;-8690
30581;0.00;0.04;-1.00;0.00;62;-52;-8692
30603;0.00;0.04;-1.00;0.00;60;-50;-8689
30623;0.00;0.04;-1.00;0.00;61;-54;-8690
30644;0.00;0.04;-1.00;0.00;59;-54;-8690
30701;0.00;0.04;-1.00;0.00;58;-54;-8687
30726;0.00;0.04;-1.00;0.00;58;-55;-8693
30743;0.00;0.04;-1.00;0.00;55;-56;-8699
30761;0.00;0.04;-1.00;0.00;59;-57;-8701
30785;0.00;0.04;-1.00;0.00;61;-60;-8694
30804;0.00;0.04;-1.00;0.00;59;-58;-8691
30824;0.09;1.81;0.07;0.90;54;0;0
30844;0.00;0.04;-1.00;0.00;58;-54;-8705
30864;0.00;0.04;-1.00;0.00;63;-55;-8707
30883;0.00;0.04;-1.00;0.00;61;-59;-8699
30903;0.00;0.04;-1.00;0.00;64;-57;-8696
30922;0.00;0.04;-1.00;0.00;66;-54;-8701
30942;0.00;0.04;-1.00;0.00;62;-57;-8703
30961;0.00;0.04;-1.00;0.00;61;-56;-8701
30981;0.00;0.04;-1.00;0.00;60;-58;-8697
31000;0.00;0.04;-1.00;0.00;60;-62;-8700
31019;0.00;0.04;-1.00;0.00;61;-61;-8695
31041;0.00;0.04;-1.00;0.00;59;-57;-8690
31062;0.00;0.04;-1.00;0.00;59;-55;-8694
31082;0.00;0.04;-1.00;0.00;60;-55;-8687
31099;0.00;0.04;-1.00;0.00;62;-52;-8687
31120;0.00;0.04;-1.00;0.00;61;-55;-8685
31140;0.00;0.04;-1.00;0.00;58;-52;-8688
31160;0.00;0.04;-1.00;0.00;54;-53;-8693
31177;0.00;0.04;-1.00;0.00;58;-57;-8694
31197;0.00;0.04;-1.00;0.00;57;-59;-8688
31218;0.00;0.04;-1.00;0.00;55;-62;-8692
31238;0.00;0.04;-1.00;0.00;58;-62;-8698
31255;0.00;0.04;-1.00;0.00;58;-58;-8702
31274;0.00;0.04;-1.00;0.00;59;-59;-8706
31293;0.00;0.04;-1.00;0.00;57;-54;-8708
31312;0.00;0.04;-1.00;0.00;57;-55;-8706
31331;0.00;0.04;-1.00;0.00;60;-56;-8700
31354;0.00;0.04;-1.00;0.00;57;-55;-8706
31375;0.00;0.04;-1.00;0.00;63;-53;-8703
31394;0.00;0.04;-1.00;0.00;64;-52;-8700
31413;0.00;0.04;-1.00;0.00;65;-53;-8701
31432;0.00;0.04;-1.00;0.00;68;-55;-8701
31453;0.00;0.04;-1.00;0.00;68;-56;-8707
31472;0.00;0.04;-1.00;0.00;65;-54;-8705
31490;0.00;0.04;-1.00;0.00;65;-55;-8705
31510;0.00;0.04;-1.00;0.00;68;-55;-8704
31535;0.00;0.04;-1.00;0.00;64;-52;-8708
31553;0.00;0.04;-1.00;0.00;61;-54;-8703
31570;0.00;0.04;-1.00;0.00;57;-55;-8705
31592;0.00;0.04;-1.00;0.00;60;-55;-8711
31612;0.00;0.04;-1.00;0.00;61;-59;-8709
31631;0.00;0.04;-1.00;0.00;62;-57;-8706
31648;0.00;0.04;-1.00;0.00;61;-59;-8707
32674;0.00;0.04;-1.00;0.00;62;-58;-8694
32695;0.00;0.04;-1.00;0.00;58;-55;-8694
32712;0.00;0.04;-1.00;0.00;54;-55;-8690
32731;0.00;0.04;-1.00;0.00;56;-56;-8692
32752;0.00;0.04;-1.00;0.00;58;-53;-8701
32775;0.00;0.04;-1.00;0.00;57;-53;-8702
32793;0.00;0.04;-1.00;0.00;60;-50;-8700
32812;0.00;0.04;-1.00;0.00;62;-51;-8699
32833;0.00;0.04;-1.00;0.00;60;-47;-8700
32852;0.00;0.00;0.99;-0.78;-14400;30720;23808
32874;0.00;0.04;-1.00;0.00;63;-56;-8696
32893;0.00;0.04;-1.00;0.00;59;-57;-8693
32914;0.00;0.04;-1.00;0.00;58;-58;-8690
32933;0.00;0.04;-1.00;0.00;54;-55;-8696
32951;0.00;0.04;-1.00;0.00;54;-53;-8693
32971;0.00;0.04;-1.00;0.00;52;-55;-8688
32992;0.00;0.04;-1.00;0.00;54;-61;-8687
33011;0.00;0.04;-1.00;0.00;50;-60;-8688
33034;0.00;0.04;-1.00;0.00;45;-61;-8691
33052;0.00;0.04;-1.00;0.00;42;-63;-8694
33073;0.00;0.04;-1.00;0.00;50;-68;-8692
33091;0.00;0.04;-1.00;0.00;47;-66;-8696
33111;0.00;0.04;-1.00;0.00;50;-62;-8698
33131;0.00;0.04;-1.00;0.00;56;-63;-8698
33150;0.00;0.04;-1.00;0.00;62;-61;-8698
33170;0.00;0.04;-1.00;0.00;60;-62;-8701
33189;0.00;0.04;-1.00;0.00;63;-58;-8707
33209;0.00;0.04;-1.00;0.00;65;-59;-8707
33228;0.00;0.04;-1.00;0.00;66;-56;-8701
33248;0.00;0.04;-1.00;0.00;63;-60;-8699
33271;0.00;0.04;-1.00;0.00;65;-59;-8701
33290;0.00;0.04;-1.00;0.00;68;-58;-8701
33309;0.00;0.04;-1.00;0.00;68;-53;-8698
33330;0.00;0.04;-1.00;0.00;68;-54;-8697
33349;0.00;0.04;-1.00;0.00;71;-50;-8699
33374;0.00;0.04;-1.00;0.00;59;-57;-8688
33393;0.00;0.04;-1.00;0.00;60;-57;-8692
33415;0.00;0.04;-1.00;0.00;60;-55;-8687
33434;0.00;0.04;-1.00;0.00;53;-56;-8685
33453;0.00;0.04;-1.00;0.00;53;-54;-8694
33474;0.00;0.04;-1.00;0.00;53;-55;-8697
33532;0.00;0.04;-1.00;0.00;53;-55;-8693
33551;0.00;0.04;-1.00;0.00;51;-52;-8690
33572;0.00;0.04;-1.00;0.00;54;-53;-8690
33593;0.00;0.04;-1.00;0.00;56;-55;-8686
33614;0.00;0.04;-1.00;0.00;58;-58;-8692
33632;0.00;0.04;-1.00;0.00;65;-63;-8691
33650;0.00;0.04;-1.00;0.00;61;-66;-8694
33672;0.00;0.04;-1.00;0.00;63;-60;-8693
33692;0.00;0.04;-1.00;0.00;60;-58;-8700
33711;0.00;0.04;-1.00;0.00;65;-57;-8700
33728;0.00;0.04;-1.00;0.00;64;-56;-8702
33749;0.00;0.04;-1.00;0.00;67;-56;-8703
33770;0.00;0.04;-1.00;0.00;64;-58;-8700
33788;0.00;0.04;-1.00;0.00;67;-56;-8692
33811;0.00;0.04;-1.00;0.00;65;-56;-8694
33833;0.00;0.04;-1.00;0.00;55;-61;-8696
33852;0.00;0.04;-1.00;0.00;57;-60;-8700
33870;0.00;0.04;-1.00;0.00;57;-59;-8699
33891;0.00;0.04;-1.00;0.00;62;-56;-8695
33911;0.00;0.04;-1.00;0.00;58;-60;-8697
33931;0.00;0.04;-1.00;0.00;53;-63;-8692
33949;0.00;0.04;-1.00;0.00;58;-63;-8694
33969;0.00;0.04;-1.00;0.00;61;-57;-8699
33989;0.00;0.04;-1.00;0.00;63;-60;-8701
34008;0.00;0.04;-1.00;0.00;70;-62;-8694
34027;0.00;0.04;-1.00;0.00;67;-64;-8695
34046;0.00;0.04;-1.00;0.00;67;-62;-8704
34070;0.00;0.04;-1.00;0.00;63;-59;-8706
34089;0.00;0.04;-1.00;0.00;62;-58;-8701
34111;0.00;0.04;-1.00;0.00;68;-59;-8697
34131;0.00;0.04;-1.00;0.00;67;-59;-8697
34157;0.00;0.04;-1.00;0.00;64;-58;-8698
34175;0.00;0.04;-1.00;0.00;63;-60;-8699
34195;0.00;0.04;-1.00;0.00;60;-59;-8699
34214;0.00;0.04;-1.00;0.00;52;-56;-8702
34234;0.00;0.04;-1.00;0.00;50;-60;-8703
34253;0.00;0.04;-1.00;0.00;52;-59;-8697
34273;0.00;0.04;-1.00;0.00;54;-58;-8694
34292;0.00;0.04;-1.00;0.00;55;-58;-8695
34324;0.00;0.04;-1.00;0.00;59;-50;-8696
34344;0.00;0.04;-1.00;0.00;56;-49;-8708
34364;0.00;0.04;-1.00;0.00;56;-48;-8708
34382;0.00;0.04;-1.00;0.00;53;-46;-8706
34402;0.00;0.04;-1.00;0.00;60;-52;-8698
34422;0.00;0.04;-1.00;0.00;63;-58;-8699
34442;0.00;0.04;-1.00;0.00;61;-57;-8701
34460;0.00;0.04;-1.00;0.00;64;-56;-8705
34480;0.00;0.04;-1.00;0.00;63;-55;-8705
34501;0.00;0.04;-1.00;0.00;60;-56;-8709
34520;0.00;0.04;-1.00;0.00;59;-58;-8699
34538;0.00;0.04;-1.00;0.00;57;-58;-8700
34557;0.00;0.04;-1.00;0.00;56;-59;-8694
34583;0.00;0.04;-1.00;0.00;60;-55;-8691
34601;0.00;0.04;-1.00;0.00;60;-56;-8689
34619;0.00;0.04;-1.00;0.00;60;-60;-8694
34640;0.00;0.04;-1.00;0.00;61;-57;-8698
34661;0.00;0.04;-1.00;0.00;62;-55;-8695
34679;0.00;0.04;-1.00;0.00;63;-52;-8692
34698;0.00;0.04;-1.00;0.00;63;-55;-8695
34718;0.00;0.04;-1.00;0.00;59;-53;-8700
34739;0.00;0.04;-1.00;0.00;55;-52;-8695
34757;0.00;0.04;-1.00;0.00;56;-52;-8702
34775;0.00;0.04;-1.00;0.00;54;-53;-8702
34797;0.00;0.04;-1.00;0.00;56;-56;-8707
34823;0.00;0.04;-1.00;0.00;61;-56;-8699
34841;0.00;0.04;-1.00;0.00;62;-53;-8702
34860;0.00;0.04;-1.00;0.00;65;-52;-8700
34881;0.00;0.04;-1.00;0.00;63;-49;-8698
34900;0.00;0.04;-1.00;0.00;59;-50;-8693
34919;0.00;0.04;-1.00;0.00;60;-53;-8691
34938;0.00;0.04;-1.00;0.00;58;-49;-8698
34959;0.00;0.04;-1.00;0.00;57;-48;-8693
34978;0.00;0.04;-1.00;0.00;64;-48;-8683
34997;0.00;0.04;-1.00;0.00;63;-56;-8684
35016;0.00;0.04;-1.00;0.00;64;-54;-8690
35037;0.00;0.04;-1.00;0.00;69;-54;-8694
35056;0.00;0.04;-1.00;0.00;63;-58;-8701
35079;0.00;0.04;-1.00;0.00;59;-58;-8703
35098;0.00;0.04;-1.00;0.00;59;-58;-8699
35117;0.00;0.04;-1.00;0.00;61;-57;-8702
35137;0.00;0.04;-1.00;0.00;61;-58;-8704
35156;0.00;0.04;-1.00;0.00;62;-57;-8708
35175;0.00;0.04;-1.00;0.00;62;-58;-8706
35194;0.00;0.04;-1.00;0.00;63;-53;-8704
35215;0.00;0.04;-1.00;0.00;65;-55;-8705
35234;0.00;0.04;-1.00;0.00;64;-55;-8703
35254;0.00;0.04;-1.00;0.00;59;-55;-8700
35274;0.00;0.04;-1.00;0.00;56;-57;-8693
35343;0.00;0.04;-1.00;0.00;58;-56;-8698
35363;0.00;0.04;-1.00;0.00;57;-57;-8696
35382;0.00;0.04;-1.00;0.00;54;-56;-8705
35402;0.00;0.04;-1.00;0.00;56;-52;-8702
35423;0.00;0.04;-1.00;0.00;60;-54;-8702
35441;0.00;0.04;-1.00;0.00;60;-56;-8703
35459;0.00;0.04;-1.00;0.00;62;-59;-8696
35480;0.00;0.04;-1.00;0.00;67;-57;-8693
35500;0.00;0.04;-1.00;0.00;62;-54;-8692
35519;0.00;0.04;-1.00;0.00;60;-51;-8701
35537;0.00;0.04;-1.00;0.00;61;-52;-8698
35558;0.00;0.04;-1.00;0.00;64;-51;-8694
35578;0.00;0.04;-1.00;0.00;68;-50;-8698
35597;0.00;0.04;-1.00;0.00;67;-46;-8699
35619;0.00;0.04;-1.00;0.00;66;-49;-8696
35640;0.00;0.04;-1.00;0.00;66;-50;-8698
35659;0.00;0.04;-1.00;0.00;70;-53;-8699
35677;0.00;0.04;-1.00;0.00;70;-55;-8702
35697;0.00;0.04;-1.00;0.00;63;-52;-8702
35718;0.00;0.04;-1.00;0.00;60;-50;-8704
35737;0.00;0.04;-1.00;0.00;60;-52;-8696
35754;0.00;0.04;-1.00;0.00;61;-50;-8695
35774;0.00;0.04;-1.00;0.00;63;-48;-8684
35795;0.00;0.04;-1.00;0.00;64;-48;-8683
35814;0.00;0.04;-1.00;0.00;64;-50;-8687
35842;0.00;0.04;-1.00;0.00;58;-56;-8691
36872;0.00;0.04;-1.00;0.00;64;-62;-8699
36891;0.00;0.04;-1.00;0.00;65;-62;-8702
36911;0.00;0.04;-1.00;0.00;65;-61;-8701
36930;0.00;0.04;-1.00;0.00;66;-59;-8697
36949;0.00;0.04;-1.00;0.00;63;-60;-8698
36969;0.00;0.04;-1.00;0.00;64;-57;-8691
36988;0.00;0.04;-1.00;0.00;65;-54;-8694
37008;0.00;0.04;-1.00;0.00;61;-50;-8694
37027;0.00;0.04;-1.00;0.00;57;-53;-8698
37047;0.00;0.04;-1.00;0.00;62;-51;-8700
37066;0.00;0.04;-1.00;0.00;56;-49;-8696
37086;0.00;0.04;-1.00;0.00;61;-53;-8695
37105;0.00;0.04;-1.00;0.00;65;-55;-8692
37128;0.00;0.04;-1.00;0.00;66;-53;-8695
37148;0.00;0.04;-1.00;0.00;65;-51;-8696
37168;0.00;0.04;-1.00;0.00;70;-49;-8698
37185;0.00;0.04;-1.00;0.00;69;-53;-8699
37205;0.00;0.04;-1.00;0.00;63;-54;-8701
37226;0.00;0.04;-1.00;0.00;60;-53;-8698
37245;0.00;0.04;-1.00;0.00;65;-50;-8700
37263;0.00;0.04;-1.00;0.00;66;-55;-8697
37282;0.00;0.04;-1.00;0.00;69;-51;-8699
37304;0.00;0.04;-1.00;0.00;71;-51;-8694
37323;0.00;0.04;-1.00;0.00;66;-53;-8698
37341;0.00;1.02;-0.78;0.13;14848;-29697;-8192
37372;0.00;0.04;-1.00;0.00;56;-60;-8695
37393;0.00;0.04;-1.00;0.00;53;-59;-8697
37410;0.00;0.04;-1.00;0.00;51;-59;-8698
37429;0.00;0.04;-1.00;0.00;54;-59;-8695
37449;0.00;0.04;-1.00;0.00;57;-57;-8691
37470;0.00;0.04;-1.00;0.00;60;-54;-8688
37488;0.00;0.04;-1.00;0.00;58;-52;-8683
37506;0.00;0.04;-1.00;0.00;61;-57;-8683
37527;0.00;0.04;-1.00;0.00;61;-54;-8690
37547;0.00;0.04;-1.00;0.00;61;-52;-8691
37567;0.00;0.04;-1.00;0.00;62;-46;-8698
37586;0.00;0.04;-1.00;0.00;63;-46;-8700
37613;0.00;0.04;-1.00;0.00;65;-48;-8700
37630;0.00;0.04;-1.00;0.00;63;-46;-8700
37649;0.00;0.04;-1.00;0.00;66;-49;-8699
37667;0.00;0.04;-1.00;0.00;62;-50;-8703
37688;0.00;0.04;-1.00;0.00;58;-50;-8709
37708;0.00;0.04;-1.00;0.00;54;-52;-8710
37727;0.00;0.04;-1.00;0.00;54;-55;-8699
37745;0.00;0.04;-1.00;0.00;53;-57;-8697
37766;0.00;0.04;-1.00;0.00;48;-61;-8700
37786;0.00;0.04;-1.00;0.00;44;-61;-8701
37804;0.00;0.04;-1.00;0.00;46;-59;-8692
