t;w;x;y;z;ax;ay;az
11094;-0.08;-0.09;-0.75;-0.65;9;8096;-1107
11112;-0.08;-0.09;-0.75;-0.65;10;8100;-1115
11131;-0.08;-0.09;-0.75;-0.65;11;8098;-1118
11148;-0.08;-0.09;-0.75;-0.65;15;8096;-1117
11165;-0.08;-0.09;-0.75;-0.65;14;8089;-1119
11187;-0.08;-0.09;-0.75;-0.65;14;8087;-1117
11210;-0.08;-0.09;-0.75;-0.65;20;8093;-1112
11227;-0.08;-0.09;-0.75;-0.65;18;8091;-1117
11246;-0.08;-0.09;-0.75;-0.65;22;8091;-1122
11263;-0.08;-0.09;-0.75;-0.65;22;8092;-1127
11282;-0.08;-0.09;-0.75;-0.65;22;8091;-1121
11299;-0.08;-0.09;-0.75;-0.65;21;8089;-1113
11317;-0.08;-0.09;-0.75;-0.65;19;8089;-1116
11335;-0.08;-0.09;-0.75;-0.65;24;8091;-1121
11354;-0.08;-0.09;-0.75;-0.65;22;8094;-1120
11373;-0.08;-0.09;-0.75;-0.65;23;8095;-1122
11406;-0.08;-0.09;-0.75;-0.65;22;8094;-1117
11426;-0.08;-0.09;-0.75;-0.65;17;8095;-1113
11444;-0.08;-0.09;-0.75;-0.65;16;8094;-1115
11464;-0.08;-0.09;-0.75;-0.65;14;8095;-1114
11481;-0.08;-0.09;-0.75;-0.65;12;8094;-1116
11498;-0.08;-0.09;-0.75;-0.65;16;8098;-1113
11516;-0.08;-0.09;-0.75;-0.65;17;8095;-1116
11536;-0.08;-0.09;-0.75;-0.65;22;8093;-1120
11553;-0.08;-0.09;-0.75;-0.65;22;8090;-1115
11569;-0.08;-0.09;-0.75;-0.65;18;8088;-1112
11588;-0.08;-0.09;-0.75;-0.65;18;8088;-1106
11607;-0.08;-0.09;-0.75;-0.65;13;8088;-1101
11628;-0.08;-0.09;-0.75;-0.65;9;8092;-1107
12649;-0.08;-0.09;-0.75;-0.65;19;8092;-1120
12669;-0.08;-0.09;-0.75;-0.65;17;8092;-1121
12688;-0.08;-0.09;-0.75;-0.65;18;8093;-1118
12704;-0.08;-0.09;-0.75;-0.65;17;8091;-1118
12720;-0.08;-0.09;-0.75;-0.65;16;8091;-1122
12750;-0.08;-0.09;-0.75;-0.65;20;8092;-1112
12768;-0.08;-0.09;-0.75;-0.65;21;8092;-1116
12785;-0.08;-0.09;-0.75;-0.65;21;8093;-1116
12802;-0.08;-0.09;-0.75;-0.65;21;8096;-1121
12821;-0.08;-0.09;-0.75;-0.65;21;8097;-1120
12840;-0.08;-0.09;-0.75;-0.65;21;8093;-1118
12860;-0.08;-0.09;-0.75;-0.65;20;8093;-1118
12878;-0.08;-0.09;-0.75;-0.65;23;8090;-1123
12896;-0.08;-0.09;-0.75;-0.65;22;8089;-1125
12915;-0.08;-0.09;-0.75;-0.65;23;8091;-1121
12931;-0.08;-0.09;-0.75;-0.65;20;8093;-1117
12950;-0.08;-0.09;-0.75;-0.65;19;8096;-1117
12968;-0.08;-0.09;-0.75;-0.65;16;8098;-1121
12987;-0.08;-0.09;-0.75;-0.65;14;8096;-1123
13003;-0.08;-0.09;-0.75;-0.65;16;8095;-1122
13021;-0.08;-0.09;-0.75;-0.65;17;8094;-1117
13040;-0.08;-0.09;-0.75;-0.65;15;8097;-1124
13060;-0.08;-0.09;-0.75;-0.65;16;8096;-1126
13079;-0.08;-0.09;-0.75;-0.65;18;8092;-1123
13096;-0.08;-0.09;-0.75;-0.65;14;8093;-1117
13115;-0.08;-0.09;-0.75;-0.65;15;8092;-1118
13132;-0.08;-0.09;-0.75;-0.65;17;8091;-1121
13151;-0.08;-0.09;-0.75;-0.65;23;8091;-1118
13171;-0.08;-0.09;-0.75;-0.65;23;8090;-1114
13194;-0.08;-0.09;-0.75;-0.65;20;8088;-1110
13212;-0.08;-0.09;-0.75;-0.65;16;8085;-1114
13229;-0.08;-0.09;-0.75;-0.65;12;8085;-1114
13248;-0.08;-0.09;-0.75;-0.65;10;8090;-1114
13268;-0.08;-0.09;-0.84;-1.31;16349;6244;15746
13289;-0.08;-0.09;-0.75;-0.65;15;8100;-1102
13307;-0.08;-0.09;-0.75;-0.65;17;8096;-1102
13323;-0.08;-0.09;-0.75;-0.65;18;8095;-1106
13342;-0.08;-0.09;-0.75;-0.65;20;8095;-1109
13360;-0.08;-0.09;-0.75;-0.65;23;8093;-1116
13378;-0.08;-0.09;-0.75;-0.65;20;8093;-1117
13395;-0.08;-0.09;-0.75;-0.65;23;8096;-1115
13413;-0.08;-0.09;-0.75;-0.65;23;8094;-1116
13432;-0.08;-0.09;-0.75;-0.65;20;8092;-1117
13449;-0.08;-0.09;-0.75;-0.65;21;8090;-1111
13466;-0.08;-0.09;-0.75;-0.65;18;8089;-1111
13488;-0.08;-0.09;-0.75;-0.65;17;8090;-1114
13507;-0.08;-0.09;-0.75;-0.65;14;8092;-1115
13523;-0.08;-0.09;-0.75;-0.65;15;8093;-1124
13541;-0.08;-0.09;-0.75;-0.65;15;8093;-1125
13560;-0.08;-0.09;-0.75;-0.65;12;8093;-1117
13577;-0.08;-0.09;-0.75;-0.65;9;8094;-1114
13594;-0.08;-0.09;-0.75;-0.65;8;8093;-1110
13611;-0.08;-0.09;-0.75;-0.65;7;8089;-1110
13631;-0.08;-0.09;-0.75;-0.65;6;8095;-1112
13648;-0.08;-0.09;-0.75;-0.65;6;8096;-1116
13664;-0.08;-0.09;-0.75;-0.65;11;8092;-1110
13686;-0.08;-0.09;-0.75;-0.65;9;8091;-1105
13704;-0.08;-0.09;-0.75;-0.65;12;8089;-1108
13722;-0.08;-0.09;-0.75;-0.65;14;8091;-1115
13740;-0.08;-0.09;-0.75;-0.65;13;8096;-1115
13758;-0.08;-0.09;-0.75;-0.65;15;8099;-1114
13776;-0.08;-0.09;-0.75;-0.65;16;8102;-1113
13793;-0.08;-0.09;-0.75;-0.65;14;8099;-1121
13811;-0.08;-0.09;-0.75;-0.65;18;8100;-1120
13838;-0.08;-0.09;-0.75;-0.65;19;8090;-1114
13857;-0.08;-0.09;-0.75;-0.65;17;8089;-1113
13874;-0.08;-0.09;-0.75;-0.65;18;8091;-1114
13893;-0.08;-0.09;-0.75;-0.65;13;8089;-1112
13908;-0.08;-0.09;-0.75;-0.65;14;8091;-1112
13926;-0.08;-0.09;-0.75;-0.65;14;8094;-1118
13943;-0.08;-0.09;-0.75;-0.65;13;8092;-1118
13961;-0.08;-0.09;-0.75;-0.65;15;8092;-1124
13979;-0.08;-0.09;-0.75;-0.65;15;8090;-1123
13997;-0.08;-0.09;-0.75;-0.65;13;8093;-1125
14015;-0.08;-0.09;-0.75;-0.65;11;8094;-1130
14032;-0.08;-0.09;-0.75;-0.65;12;8095;-1125
14050;-0.08;-0.09;-0.75;-0.65;13;8094;-1128
14068;-0.08;-0.09;-0.75;-0.65;17;8091;-1134
14085;-0.08;-0.09;-0.75;-0.65;22;8087;-1129
14108;-0.08;-0.09;-0.75;-0.65;17;8092;-1128
14124;-0.08;-0.09;-0.75;-0.65;17;8091;-1121
14142;-0.08;-0.09;-0.75;-0.65;20;8096;-1114
14161;-0.08;-0.09;-0.75;-0.65;20;8099;-1110
14178;-0.08;-0.09;-0.75;-0.65;22;8100;-1111
14195;-0.08;-0.09;-0.75;-0.65;20;8100;-1110
14213;-0.08;-0.09;-0.75;-0.65;13;8101;-1110
14233;-0.08;-0.09;-0.75;-0.65;13;8104;-1103
14250;-0.08;-0.09;-0.75;-0.65;15;8100;-1108
14267;-0.08;-0.09;-0.75;-0.65;13;8099;-1122
14284;-0.08;-0.09;-0.75;-0.65;12;8093;-1123
14307;-0.08;-0.09;-0.75;-0.65;16;8094;-1127
14325;-0.08;-0.09;-0.75;-0.65;16;8092;-1132
14343;-0.08;-0.09;-0.75;-0.65;18;8090;-1135
14379;-0.08;-0.09;-0.75;-0.65;12;8088;-1126
14397;-0.08;-0.09;-0.75;-0.65;15;8090;-1119
14413;-0.08;-0.09;-0.75;-0.65;19;8092;-1117
14431;-0.08;-0.09;-0.75;-0.65;19;8094;-1125
14450;-0.08;-0.09;-0.75;-0.65;23;8098;-1124
14467;-0.08;-0.09;-0.75;-0.65;24;8098;-1121
14485;-0.08;-0.09;-0.75;-0.65;22;8097;-1125
14502;-0.08;-0.09;-0.75;-0.65;20;8091;-1123
14521;-0.08;-0.09;-0.75;-0.65;17;8089;-1114
14542;-0.08;-0.09;-0.75;-0.65;15;8091;-1113
14559;-0.08;-0.09;-0.75;-0.65;16;8092;-1110
14578;-0.08;-0.09;-0.75;-0.65;17;8097;-1111
14595;-0.08;-0.09;-0.75;-0.65;16;8095;-1116
14613;-0.08;-0.09;-0.75;-0.65;19;8095;-1112
14631;-0.08;-0.09;-0.75;-0.65;22;8094;-1115
14648;-0.08;-0.09;-0.75;-0.65;22;8096;-1115
14667;-0.08;-0.09;-0.75;-0.65;21;8099;-1120
14684;-0.08;-0.09;-0.75;-0.65;22;8096;-1122
14702;-0.08;-0.09;-0.75;-0.65;19;8097;-1124
14720;-0.08;-0.09;-0.75;-0.65;14;8097;-1126
14741;-0.08;-0.09;-0.75;-0.65;17;8097;-1131
14760;-0.08;-0.09;-0.75;-0.65;16;8101;-1128
14777;-0.08;-0.09;-0.75;-0.65;18;8100;-1119
14794;-0.08;-0.09;-0.75;-0.65;19;8098;-1114
14811;-0.08;-0.09;-0.75;-0.65;22;8096;-1113
14831;-0.08;-0.09;-0.75;-0.65;17;8098;-1115
14848;-0.08;-0.09;-0.75;-0.65;19;8096;-1110
14866;-0.08;-0.09;-0.75;-0.65;15;8096;-1115
14883;-0.08;-0.09;-0.75;-0.65;11;8100;-1125
14902;-0.08;-0.09;-0.75;-0.65;15;8099;-1128
14929;-0.08;-0.09;-0.75;-0.65;19;8095;-1122
14947;-0.08;-0.09;-0.75;-0.65;17;8094;-1119
14967;-0.08;-0.09;-0.75;-0.65;14;8094;-1121
14985;-0.08;-0.09;-0.75;-0.65;11;8094;-1120
15003;-0.08;-0.09;-0.75;-0.65;12;8091;-1124
15019;-0.08;-0.09;-0.75;-0.65;10;8098;-1121
15039;-0.08;-0.09;-0.75;-0.65;9;8103;-1121
15057;-0.08;-0.09;-0.75;-0.65;6;8099;-1119
15073;-0.08;-0.09;-0.75;-0.65;4;8101;-1111
15090;-0.08;-0.09;-0.75;-0.65;9;8100;-1109
15109;-0.08;-0.09;-0.75;-0.65;11;8101;-1113
15128;-0.08;-0.09;-0.75;-0.65;9;8101;-1111
15144;-0.08;-0.09;-0.75;-0.65;10;8101;-1112
15166;-0.08;-0.09;-0.75;-0.65;9;8100;-1113
15184;-0.08;-0.09;-0.75;-0.65;12;8099;-1116
15201;-0.08;-0.09;-0.75;-0.65;13;8101;-1118
15219;-0.08;-0.09;-0.75;-0.65;11;8104;-1121
15236;-0.08;-0.09;-0.75;-0.65;11;8100;-1119
15256;-0.08;-0.09;-0.75;-0.65;13;8099;-1124
15273;-0.08;-0.09;-0.75;-0.65;9;8099;-1121
15289;-0.08;-0.09;-0.75;-0.65;8;8096;-1118
15308;-0.08;-0.09;-0.75;-0.65;11;8095;-1116
15327;-0.08;-0.09;-0.75;-0.65;13;8096;-1108
15345;-0.08;-0.09;-0.75;-0.65;16;8093;-1109
15367;-0.08;-0.09;-0.75;-0.65;22;8092;-1112
15386;-0.08;-0.09;-0.75;-0.65;21;8091;-1114
15410;-0.08;-0.09;-0.75;-0.65;17;8093;-1121
15427;-0.08;-0.09;-0.75;-0.65;14;8096;-1121
15444;-0.08;-0.09;-0.75;-0.65;14;8096;-1121
15468;-0.08;-0.09;-0.75;-0.65;19;8096;-1111
15486;-0.08;-0.09;-0.75;-0.65;22;8095;-1110
15504;-0.08;-0.09;-0.75;-0.65;20;8094;-1109
16528;-0.08;-0.09;-0.75;-0.65;22;8095;-1108
16546;-0.08;-0.09;-0.75;-0.65;20;8096;-1110
16563;-0.08;-0.09;-0.75;-0.65;17;8096;-1111
16582;-0.08;-0.09;-0.75;-0.65;14;8096;-1118
16603;-0.08;-0.09;-0.75;-0.65;10;8098;-1124
16621;-0.08;-0.09;-0.75;-0.65;9;8101;-1122
16638;-0.08;-0.09;-0.75;-0.65;14;8098;-1122
16658;-0.08;-0.09;-0.75;-0.65;20;8095;-1119
16675;-0.08;-0.09;-0.75;-0.65;19;8097;-1124
16691;-0.08;-0.09;-0.75;-0.65;14;8095;-1123
16710;-0.08;-0.09;-0.75;-0.65;12;8090;-1125
16729;-0.08;-0.09;-0.75;-0.65;9;8088;-1129
16747;-0.08;-0.09;-0.75;-0.65;10;8090;-1125
16763;-0.08;-0.09;-0.75;-0.65;12;8091;-1120
16781;-0.08;-0.09;-0.75;-0.65;13;8095;-1120
16805;-0.08;-0.09;-0.75;-0.65;14;8094;-1114
16821;-0.08;-0.09;-0.75;-0.65;17;8092;-1120
16838;-0.08;-0.09;-0.75;-0.65;17;8094;-1114
16857;-0.08;-0.09;-0.75;-0.65;20;8094;-1114
16877;-0.08;-0.09;-0.75;-0.65;17;8095;-1120
16893;-0.08;-0.09;-0.75;-0.65;15;8096;-1121
16909;-0.08;-0.09;-0.75;-0.65;15;8092;-1114
16929;-0.08;-0.09;-0.75;-0.65;17;8094;-1112
16948;-0.08;-0.09;-0.75;-0.65;16;8099;-1114
16965;-0.08;-0.09;-0.75;-0.65;16;8097;-1111
16981;-0.08;-0.09;-0.75;-0.65;13;8096;-1111
17001;-0.08;-0.09;-0.75;-0.65;12;8099;-1108
17027;-0.08;-0.09;-0.75;-0.65;13;8097;-1122
17045;-0.08;-0.09;-0.75;-0.65;16;8096;-1114
17061;-0.08;-0.09;-0.75;-0.65;14;8095;-1118
17080;-0.08;-0.09;-0.75;-0.65;16;8101;-1121
17099;-0.08;-0.09;-0.75;-0.65;15;8107;-1114
17116;-0.08;-0.09;-0.75;-0.65;21;8105;-1112
17133;-0.08;-0.09;-0.75;-0.65;16;8099;-1108
17152;-0.08;-0.09;-0.75;-0.65;16;8097;-1108
17171;-0.08;-0.09;-0.75;-0.65;14;8099;-1106
17188;-0.08;-0.09;-0.75;-0.65;10;8100;-1111
17204;-0.08;-0.09;-0.75;-0.65;7;8099;-1122
17228;-0.08;-0.09;-0.75;-0.65;11;8099;-1123
17245;-0.08;-0.09;-0.75;-0.65;17;8100;-1120
17262;-0.08;-0.09;-0.75;-0.65;16;8097;-1115
17280;-0.08;-0.09;-0.75;-0.65;19;8097;-1112
17300;-0.08;-0.09;-0.75;-0.65;20;8098;-1116
17318;-0.08;-0.09;-0.75;-0.65;17;8098;-1119
17336;-0.08;-0.09;-0.75;-0.65;19;8096;-1132
17370;-0.08;-0.09;-0.75;-0.65;19;8097;-1133
17389;-0.08;-0.09;-0.75;-0.65;17;8099;-1123
17406;-0.08;-0.09;-0.75;-0.65;15;8100;-1125
17425;-0.08;-0.09;-0.75;-0.65;14;8102;-1124
17445;-0.08;-0.09;-0.75;-0.65;17;8102;-1123
17463;-0.08;-0.09;-0.75;-0.65;18;8101;-1112
17483;-0.08;-0.09;-0.75;-0.65;17;8097;-1111
17500;-0.08;-0.09;-0.75;-0.65;17;8097;-1110
17517;-0.08;-0.09;-0.75;-0.65;15;8095;-1108
17535;-0.08;-0.09;-0.75;-0.65;15;8095;-1106
17558;-0.08;-0.09;-0.75;-0.65;16;8091;-1115
17575;-0.08;-0.09;-0.75;-0.65;18;8095;-1117
17591;-0.08;-0.09;-0.75;-0.65;17;8098;-1122
17610;-0.08;-0.09;-0.75;-0.65;18;8096;-1123
17629;-0.08;-0.09;-0.75;-0.65;17;8098;-1122
17647;-0.08;-0.09;-0.75;-0.65;24;8097;-1119
17666;-0.08;-0.09;-0.75;-0.65;25;8104;-1117
17686;-0.08;-0.09;-0.75;-0.65;22;8103;-1117
17705;-0.08;-0.09;-0.75;-0.65;23;8100;-1109
17721;-0.08;-0.09;-0.75;-0.65;24;8099;-1110
17738;-0.08;-0.09;-0.75;-0.65;23;8095;-1114
17757;-0.08;-0.09;-0.75;-0.65;22;8096;-1117
17776;-0.08;-0.09;-0.75;-0.65;20;8100;-1119
17793;-0.08;-0.09;-0.75;-0.65;26;8100;-1117
17810;-0.08;-0.09;-0.75;-0.65;29;8098;-1113
17829;-0.08;-0.09;-0.75;-0.65;26;8104;-1119
17847;-0.08;-0.09;-0.75;-0.65;29;8105;-1117
17867;-0.08;-0.09;-0.75;-0.65;28;8105;-1118
17885;-0.08;-0.09;-0.75;-0.65;30;8098;-1120
17905;-0.08;-0.09;-0.75;-0.65;25;8095;-1118
17922;-0.08;-0.09;-0.75;-0.65;27;8096;-1108
17939;-0.08;-0.09;-0.75;-0.65;27;8094;-1110
17956;-0.08;-0.09;-0.75;-0.65;30;8092;-1110
17974;-0.08;-0.09;-0.75;-0.65;29;8093;-1109
17992;-0.08;-0.09;-0.75;-0.65;28;8096;-1108
18010;-0.08;-0.09;-0.75;-0.65;31;8098;-1111
18028;-0.08;-0.09;-0.75;-0.65;33;8100;-1113
18045;-0.08;-0.09;-0.75;-0.65;32;8101;-1124
18068;-0.08;-0.09;-0.75;-0.65;26;8096;-1122
18085;-0.08;-0.09;-0.75;-0.65;22;8096;-1119
18107;-0.08;-0.09;-0.75;-0.65;19;8094;-1109
18125;-0.08;-0.09;-0.75;-0.65;22;8091;-1108
18144;-0.08;-0.09;-0.75;-0.65;18;8091;-1106
18162;-0.08;-0.09;-0.75;-0.65;15;8092;-1109
18178;-0.08;-0.09;-0.75;-0.65;15;8096;-1110
18197;-0.08;-0.09;-0.75;-0.65;11;8094;-1113
18215;-0.08;-0.09;-0.75;-0.65;13;8093;-1113
18233;-0.08;-0.09;-0.75;-0.65;10;8094;-1108
18250;-0.08;-0.09;-0.75;-0.65;6;8095;-1106
18267;-0.08;-0.09;-0.75;-0.65;7;8094;-1107
18291;-0.08;-0.09;-0.75;-0.65;7;8094;-1111
18307;-0.08;-0.09;-0.75;-0.65;7;8092;-1112
18324;-0.08;-0.09;-0.75;-0.65;10;8090;-1115
18343;-0.08;-0.09;-0.75;-0.65;15;8094;-1115
18361;-0.08;-0.09;-0.75;-0.65;19;8093;-1110
18378;-0.08;-0.09;-0.75;-0.65;21;8093;-1100
18395;-0.08;-0.09;-0.75;-0.65;22;8092;-1107
18415;-0.08;-0.09;-0.75;-0.65;24;8091;-1110
18433;-0.08;-0.09;-0.75;-0.65;24;8092;-1113
18450;-0.08;-0.09;-0.75;-0.65;17;8096;-1111
18466;-0.08;-0.09;-0.75;-0.65;16;8098;-1108
18489;-0.08;-0.09;-0.75;-0.65;21;8103;-1115
18507;-0.08;-0.09;-0.75;-0.65;19;8103;-1122
18523;-0.08;-0.09;-0.75;-0.65;21;8098;-1122
18542;-0.08;-0.09;-0.75;-0.65;19;8095;-1123
18561;-0.08;-0.09;-0.75;-0.65;19;8094;-1125
18579;-0.08;-0.09;-0.75;-0.65;19;8094;-1125
18596;-0.08;-0.09;-0.75;-0.65;15;8095;-1121
18615;-0.08;-0.09;-0.75;-0.65;13;8095;-1121
18647;-0.08;-0.09;-0.75;-0.65;15;8096;-1127
18664;-0.08;-0.09;-0.75;-0.65;18;8096;-1123
18680;-0.08;-0.09;-0.75;-0.65;17;8098;-1125
18698;-0.08;-0.09;-0.75;-0.65;18;8101;-1129
18731;-0.08;-0.09;-0.75;-0.65;17;8100;-1128
18750;-0.08;-0.09;-0.75;-0.65;16;8100;-1126
18771;-0.08;-0.09;-0.75;-0.65;21;8101;-1120
18793;-0.08;-0.09;-0.75;-0.65;21;8099;-1115
18811;-0.08;-0.09;-0.75;-0.65;21;8096;-1116
18830;-0.08;-0.09;-0.75;-0.65;19;8095;-1121
18852;-0.08;-0.09;-0.75;-0.65;20;8099;-1127
18872;-0.08;-0.09;-0.75;-0.65;24;8098;-1120
18892;-0.08;-0.09;-0.75;-0.65;25;8100;-1118
18910;-0.08;-0.09;-0.75;-0.65;27;8096;-1119
18932;-0.08;-0.09;-0.75;-0.65;24;8094;-1119
18955;-0.08;-0.09;-0.75;-0.65;19;8092;-1121
18974;-0.08;-0.09;-0.75;-0.65;19;8092;-1125
18994;-0.08;-0.09;-0.75;-0.65;20;8091;-1117
19016;-0.08;-0.09;-0.75;-0.65;21;8092;-1116
19035;-0.08;-0.09;-0.75;-0.65;27;8092;-1121
19055;-0.08;-0.09;-0.75;-0.65;25;8089;-1122
19074;-0.08;-0.09;-0.75;-0.65;21;8091;-1120
19096;-0.08;-0.09;-0.75;-0.65;21;8091;-1112
19116;-0.08;-0.09;-0.75;-0.65;23;8092;-1116
19139;-0.08;-0.09;-0.75;-0.65;16;8091;-1119
19159;-0.08;-0.09;-0.75;-0.65;16;8090;-1126
19183;-0.08;-0.09;-0.75;-0.65;18;8088;-1128
19203;-0.08;-0.09;-0.75;-0.65;18;8086;-1129
19223;-0.08;-0.09;-0.75;-0.65;20;8089;-1133
19243;-0.08;-0.09;-0.75;-0.65;16;8095;-1131
19263;-0.08;-0.09;-0.75;-0.65;15;8093;-1127
19283;-0.08;-0.09;-0.75;-0.65;14;8094;-1123
19303;-0.08;-0.09;-0.75;-0.65;19;8091;-1121
19323;-0.08;-0.09;-0.75;-0.65;16;8093;-1118
19345;-0.08;-0.09;-0.75;-0.65;14;8094;-1115
19365;-0.08;-0.09;-0.75;-0.65;19;8091;-1115
19403;-0.08;-0.09;-0.75;-0.65;16;8096;-1111
19421;-0.08;-0.09;-0.75;-0.65;20;8099;-1107
19446;-0.08;-0.09;-0.75;-0.65;23;8102;-1115
19465;-0.08;-0.09;-0.75;-0.65;22;8099;-1123
19486;-0.08;-0.09;-0.75;-0.65;21;8101;-1126
20508;-0.08;-0.09;-0.75;-0.65;15;8098;-1118
20528;-0.08;-0.09;-0.75;-0.65;21;8097;-1131
20548;-0.08;-0.09;-0.75;-0.65;17;8095;-1132
20568;-0.08;-0.09;-0.75;-0.65;13;8093;-1127
20589;-0.08;-0.09;-0.75;-0.65;14;8095;-1120
20618;-0.08;-0.09;-0.75;-0.65;10;8098;-1128
20639;-0.08;-0.09;-0.75;-0.65;10;8098;-1130
20658;-0.08;-0.09;-0.75;-0.65;14;8099;-1127
20681;-0.08;-0.09;-0.75;-0.65;12;8095;-1128
20701;-0.08;-0.09;-0.75;-0.65;8;8094;-1133
20723;-0.08;-0.09;-0.75;-0.65;12;8091;-1129
20743;-0.08;-0.09;-0.75;-0.65;16;8090;-1127
20762;-0.08;-0.09;-0.75;-0.65;17;8095;-1123
20782;-0.08;-0.09;-0.75;-0.65;19;8090;-1129
20804;-0.08;-0.09;-0.75;-0.65;18;8090;-1124
20823;-0.08;-0.09;-0.75;-0.65;20;8089;-1121
20843;-0.08;-0.09;-0.75;-0.65;18;8090;-1119
20862;-0.08;-0.09;-0.75;-0.65;15;8094;-1122
20884;-0.08;-0.09;-0.75;-0.65;10;8095;-1125
20904;-0.08;-0.09;-0.75;-0.65;13;8095;-1120
20926;-0.08;-0.09;-0.75;-0.65;15;8095;-1118
20947;-0.08;-0.09;-0.75;-0.65;17;8091;-1120
20969;-0.08;-0.09;-0.75;-0.65;17;8097;-1123
20987;-0.08;-0.09;-0.75;-0.65;18;8102;-1118
21006;-0.08;-0.09;-0.75;-0.65;19;8100;-1119
21028;-0.08;-0.09;-0.75;-0.65;19;8096;-1121
21048;-0.08;-0.09;-0.75;-0.65;21;8099;-1121
21068;-0.08;-0.09;-0.75;-0.65;17;8101;-1127
21086;-0.08;-0.09;-0.75;-0.64;27387;17658;18640
21118;-0.08;-0.09;-0.75;-0.65;10;8092;-1105
21139;-0.08;-0.09;-0.75;-0.65;11;8093;-1103
21160;-0.08;-0.09;-0.75;-0.65;11;8089;-1108
21181;-0.08;-0.09;-0.75;-0.65;12;8089;-1107
21202;-0.08;-0.09;-0.75;-0.65;14;8093;-1108
21223;-0.08;-0.09;-0.75;-0.65;14;8093;-1105
21241;-0.08;-0.09;-0.75;-0.65;15;8097;-1110
21261;-0.08;-0.09;-0.75;-0.65;15;8099;-1112
21283;-0.08;-0.09;-0.75;-0.65;15;8099;-1115
21302;-0.08;-0.09;-0.75;-0.65;13;8099;-1118
21322;-0.08;-0.09;-0.75;-0.65;12;8100;-1124
21342;-0.08;-0.09;-0.75;-0.65;11;8101;-1130
21364;-0.08;-0.09;-0.75;-0.65;16;8099;-1129
21386;-0.08;-0.09;-0.75;-0.65;14;8099;-1121
21407;-0.08;-0.09;-0.75;-0.65;14;8096;-1117
21426;-0.08;-0.09;-0.75;-0.65;18;8097;-1111
21447;-0.08;-0.09;-0.75;-0.65;17;8098;-1106
21466;-0.08;-0.09;-0.75;-0.65;17;8099;-1111
21487;-0.08;-0.09;-0.75;-0.65;19;8096;-1112
21507;-0.08;-0.09;-0.75;-0.65;16;8096;-1114
21527;-0.08;-0.09;-0.75;-0.65;15;8097;-1116
21547;-0.08;-0.09;-0.75;-0.65;16;8097;-1112
21568;-0.08;-0.09;-0.75;-0.65;15;8099;-1106
21597;-0.08;-0.09;-0.75;-0.65;9;8097;-1118
21618;-0.08;-0.09;-0.75;-0.65;12;8097;-1116
21642;-0.08;-0.09;-0.75;-0.65;15;8098;-1111
21662;-0.08;-0.09;-0.75;-0.65;15;8096;-1107
21681;-0.08;-0.09;-0.75;-0.65;11;8097;-1108
21702;-0.08;-0.09;-0.75;-0.65;14;8099;-1114
21723;-0.08;-0.09;-0.75;-0.65;11;8095;-1117
21743;-0.08;-0.09;-0.75;-0.65;11;8096;-1116
21761;-0.08;-0.09;-0.75;-0.65;8;8097;-1116
21782;-0.08;-0.09;-0.75;-0.65;11;8094;-1125
21803;-0.08;-0.09;-0.75;-0.65;13;8096;-1120
21824;-0.08;-0.09;-0.75;-0.65;14;8097;-1115
21842;-0.08;-0.09;-0.75;-0.65;14;8097;-1115
21867;-0.08;-0.09;-0.75;-0.65;9;8094;-1122
21888;-0.08;-0.09;-0.75;-0.65;5;8094;-1125
21907;-0.08;-0.09;-0.75;-0.65;10;8094;-1117
21925;-0.08;-0.09;-0.75;-0.65;13;8092;-1118
21948;-0.08;-0.09;-0.75;-0.65;14;8095;-1123
21968;-0.08;-0.09;-0.75;-0.65;15;8095;-1126
21987;-0.08;-0.09;-0.75;-0.65;14;8093;-1126
22006;-0.08;-0.09;-0.75;-0.65;15;8095;-1126
22027;-0.08;-0.09;-0.75;-0.65;13;8096;-1124
22049;-0.08;-0.09;-0.75;-0.65;17;8096;-1121
22078;-0.08;-0.09;-0.75;-0.65;9;8095;-1117
22102;-0.08;-0.09;-0.75;-0.65;10;8094;-1118
22130;-0.08;-0.09;-0.75;-0.65;12;8095;-1118
22148;-0.08;-0.09;-0.75;-0.65;19;8096;-1112
22167;-0.08;-0.09;-0.75;-0.65;18;8098;-1110
22187;-0.08;-0.09;-0.75;-0.65;14;8096;-1116
22209;-0.08;-0.09;-0.75;-0.65;17;8096;-1121
22228;-0.08;-0.09;-0.75;-0.65;19;8097;-1123
22248;-0.08;-0.09;-0.75;-0.65;20;8098;-1118
22268;-0.08;-0.09;-0.75;-0.65;20;8095;-1122
22290;-0.08;-0.09;-0.75;-0.65;21;8092;-1119
22309;-0.08;-0.09;-0.75;-0.65;22;8092;-1113
22327;-0.08;-0.09;-0.75;-0.65;20;8095;-1111
22352;-0.08;-0.09;-0.75;-0.65;23;8096;-1104
22373;-0.08;-0.09;-0.75;-0.65;21;8098;-1105
22392;-0.08;-0.09;-0.75;-0.65;11;8095;-1110
22412;-0.08;-0.09;-0.75;-0.65;12;8094;-1115
22432;-0.08;-0.09;-0.75;-0.65;15;8096;-1114
22452;-0.08;-0.09;-0.75;-0.65;13;8097;-1108
22473;-0.08;-0.09;-0.75;-0.65;10;8096;-1108
22492;-0.08;-0.09;-0.75;-0.65;14;8094;-1118
22513;-0.08;-0.09;-0.75;-0.65;17;8094;-1125
