t;w;x;y;z;ax;ay;az
13140;0.64;0.74;0.16;0.14;18;8081;-1219
13159;0.64;0.74;0.16;0.14;18;8079;-1226
13176;0.64;0.74;0.16;0.14;16;8081;-1235
13192;0.64;0.74;0.16;0.14;15;8081;-1241
13210;0.64;0.74;0.16;0.14;11;8081;-1240
13228;0.64;0.74;0.16;0.14;14;8083;-1232
13246;0.64;0.74;0.16;0.14;14;8085;-1228
13263;0.64;0.74;0.16;0.14;12;8087;-1226
13282;0.64;0.74;0.16;0.14;11;8086;-1230
13321;0.64;0.74;0.16;0.14;9;8081;-1229
13338;0.64;0.74;0.16;0.14;8;8083;-1235
13355;0.64;0.74;0.16;0.14;11;8082;-1237
13376;0.64;0.74;0.16;0.14;15;8082;-1231
13394;0.64;0.74;0.16;0.14;13;8082;-1233
13412;0.64;0.74;0.16;0.14;14;8083;-1234
13428;0.64;0.73;0.00;0.49;5889;-17847;-4358
13449;0.64;0.74;0.16;0.14;16;8092;-1232
13468;0.64;0.74;0.16;0.14;12;8092;-1232
13485;0.64;0.74;0.16;0.14;16;8093;-1230
13502;0.64;0.74;0.16;0.14;19;8090;-1231
13519;0.64;0.74;0.16;0.14;22;8091;-1228
13537;0.64;0.74;0.16;0.14;21;8091;-1227
13555;0.64;0.74;0.16;0.14;20;8090;-1228
13571;0.64;0.74;0.16;0.14;20;8093;-1227
13593;0.64;0.74;0.16;0.14;22;8090;-1231
13612;0.64;0.74;0.16;0.14;21;8087;-1230
13628;0.64;0.74;0.16;0.14;15;8088;-1225
13644;0.64;0.74;0.16;0.14;14;8088;-1222
13663;0.64;0.74;0.16;0.14;13;8090;-1221
13682;0.64;0.74;0.16;0.14;16;8091;-1230
13698;0.64;0.74;0.16;0.14;14;8090;-1233
13715;0.64;0.74;0.16;0.14;10;8088;-1233
13733;0.64;0.74;0.16;0.14;13;8088;-1232
13751;0.64;0.74;0.16;0.14;9;8090;-1232
13768;0.64;0.74;0.16;0.14;9;8089;-1230
13784;0.64;0.74;0.16;0.14;11;8089;-1229
13803;0.64;0.74;0.16;0.14;12;8089;-1231
13824;0.64;0.74;0.16;0.14;15;8091;-1230
13841;0.64;0.74;0.16;0.14;16;8088;-1225
13858;0.64;0.74;0.16;0.14;15;8086;-1218
13877;0.64;0.74;0.16;0.14;11;8082;-1221
13895;0.64;0.74;0.16;0.14;14;8078;-1222
13910;0.64;0.74;0.16;0.14;15;8079;-1220
13929;0.64;0.74;0.16;0.14;15;8080;-1221
13947;0.64;0.74;0.16;0.14;15;8084;-1223
13964;0.64;0.74;0.16;0.14;15;8084;-1226
13981;0.64;0.74;0.16;0.14;15;8089;-1231
14008;0.64;0.74;0.16;0.14;19;8084;-1226
14027;0.64;0.74;0.16;0.14;20;8088;-1225
14047;0.64;0.74;0.16;0.14;20;8091;-1221
14065;0.64;0.74;0.16;0.14;21;8091;-1223
14082;0.64;0.74;0.16;0.14;22;8090;-1230
14100;0.64;0.74;0.16;0.14;17;8083;-1227
14117;0.64;0.74;0.16;0.14;18;8080;-1227
14134;0.64;0.74;0.16;0.14;17;8083;-1231
14152;0.64;0.74;0.16;0.14;11;8083;-1234
14169;0.64;0.74;0.16;0.14;16;8085;-1237
14187;0.64;0.74;0.16;0.14;11;8086;-1239
14204;0.64;0.74;0.16;0.14;13;8084;-1238
14221;0.64;0.74;0.16;0.14;9;8082;-1236
14239;0.64;0.74;0.16;0.14;8;8085;-1229
14256;0.64;0.74;0.16;0.14;9;8082;-1228
14280;0.64;0.74;0.16;0.14;10;8082;-1233
14297;0.64;0.74;0.16;0.14;15;8081;-1232
14327;0.64;0.74;0.16;0.14;15;8079;-1232
14344;0.64;0.74;0.16;0.14;16;8079;-1234
14362;0.64;0.74;0.16;0.14;13;8081;-1235
14378;0.64;0.74;0.16;0.14;12;8082;-1230
14396;0.64;0.74;0.16;0.14;16;8080;-1228
14414;0.64;0.74;0.16;0.14;13;8080;-1225
14431;0.64;0.74;0.16;0.14;8;8082;-1217
14448;0.64;0.74;0.16;0.14;7;8081;-1219
14465;0.64;0.74;0.16;0.14;12;8078;-1231
14484;0.64;0.74;0.16;0.14;11;8082;-1232
14504;0.64;0.74;0.16;0.14;11;8084;-1225
14519;0.64;0.74;0.16;0.14;14;8083;-1226
14549;0.64;0.74;0.16;0.14;27;8085;-1237
14568;0.64;0.74;0.16;0.14;31;8085;-1238
14583;0.64;0.74;0.16;0.14;26;8087;-1233
14599;0.64;0.74;0.16;0.14;20;8089;-1229
14619;0.64;0.74;0.16;0.14;21;8090;-1230
14636;0.64;0.74;0.16;0.14;20;8091;-1230
14653;0.64;0.74;0.16;0.14;18;8086;-1230
14669;0.64;0.74;0.16;0.14;17;8083;-1227
14687;0.64;0.74;0.16;0.14;18;8087;-1231
14706;0.64;0.74;0.16;0.14;18;8092;-1234
14722;0.64;0.74;0.16;0.14;15;8090;-1238
14743;0.64;0.74;0.16;0.14;13;8087;-1238
14761;0.64;0.74;0.16;0.14;15;8086;-1233
14779;0.64;0.74;0.16;0.14;16;8087;-1232
14795;0.64;0.74;0.16;0.14;20;8089;-1230
14812;0.64;0.74;0.16;0.14;20;8090;-1234
14831;0.64;0.74;0.16;0.14;20;8093;-1232
14848;0.64;0.74;0.16;0.14;18;8089;-1232
14865;0.64;0.74;0.16;0.14;17;8085;-1240
14882;0.64;0.74;0.16;0.14;18;8087;-1234
14900;0.64;0.74;0.16;0.14;19;8086;-1233
14918;0.64;0.74;0.16;0.14;15;8081;-1224
14934;0.64;0.74;0.16;0.14;13;8082;-1217
14955;0.64;0.74;0.16;0.14;14;8085;-1219
14973;0.64;0.74;0.16;0.14;17;8088;-1222
14989;0.64;0.74;0.16;0.14;15;8090;-1223
15008;0.64;0.74;0.16;0.14;18;8090;-1221
15024;0.64;0.74;0.16;0.14;17;8089;-1224
15042;0.64;0.74;0.16;0.14;14;8094;-1227
15059;0.64;0.74;0.16;0.14;13;8090;-1220
15077;0.64;0.74;0.16;0.14;11;8090;-1216
15094;0.64;0.74;0.16;0.14;12;8091;-1215
15119;0.64;0.74;0.16;0.14;15;8085;-1231
15137;0.64;0.74;0.16;0.14;13;8088;-1230
15184;0.64;0.74;0.16;0.14;7;8087;-1232
15200;0.64;0.74;0.16;0.14;2;8083;-1226
15221;0.64;0.74;0.16;0.14;4;8082;-1222
15238;0.64;0.74;0.16;0.14;2;8084;-1229
15256;0.64;0.74;0.16;0.14;3;8086;-1225
15273;0.64;0.74;0.16;0.14;4;8090;-1221
15291;0.64;0.74;0.16;0.14;8;8086;-1223
15308;0.64;0.74;0.16;0.14;12;8089;-1223
15325;0.64;0.74;0.16;0.14;12;8092;-1223
15343;0.64;0.74;0.16;0.14;10;8087;-1223
15360;0.64;0.74;0.16;0.14;15;8089;-1227
15378;0.64;0.74;0.16;0.14;11;8087;-1233
16397;0.64;0.74;0.16;0.14;16;8083;-1215
16415;0.64;0.74;0.16;0.14;19;8084;-1215
16432;0.64;0.74;0.16;0.14;21;8085;-1219
16454;0.64;0.74;0.16;0.14;24;8085;-1221
16471;0.64;0.74;0.16;0.14;27;8084;-1225
16488;0.64;0.74;0.16;0.14;26;8088;-1232
16505;0.64;0.74;0.16;0.14;21;8089;-1233
16523;0.64;0.74;0.16;0.14;26;8094;-1231
16541;0.64;0.74;0.16;0.14;29;8095;-1233
16557;0.64;0.74;0.16;0.14;26;8093;-1230
16575;0.64;0.74;0.16;0.14;27;8091;-1224
16593;0.64;0.74;0.16;0.14;23;8086;-1218
16610;0.64;0.74;0.16;0.14;22;8085;-1221
16627;0.64;0.74;0.16;0.14;19;8082;-1226
16644;0.64;0.74;0.16;0.14;21;8082;-1237
16678;0.64;0.74;0.16;0.14;12;8086;-1221
16694;0.64;0.74;0.16;0.14;13;8081;-1226
16710;0.64;0.74;0.16;0.14;9;8083;-1233
16729;0.64;0.74;0.16;0.14;10;8084;-1241
16748;0.64;0.74;0.16;0.14;13;8086;-1244
16764;0.64;0.74;0.16;0.14;17;8088;-1234
16779;0.64;0.74;0.16;0.14;17;8088;-1229
16799;0.64;0.74;0.16;0.14;19;8086;-1226
16817;0.64;0.74;0.16;0.14;22;8086;-1230
16834;0.64;0.74;0.16;0.14;21;8087;-1228
16849;0.64;0.74;0.16;0.14;22;8086;-1231
16869;0.64;0.74;0.16;0.14;22;8085;-1236
16887;0.64;0.74;0.16;0.14;17;8086;-1235
16905;0.64;0.74;0.16;0.14;17;8087;-1227
16923;0.64;0.74;0.16;0.14;20;8086;-1224
16942;0.64;0.74;0.16;0.14;19;8085;-1224
16959;0.64;0.74;0.16;0.14;16;8090;-1222
16975;0.64;0.74;0.16;0.14;16;8092;-1223
16992;0.64;0.74;0.16;0.14;19;8093;-1234
17012;0.64;0.74;0.16;0.14;16;8090;-1239
17028;0.64;0.74;0.16;0.14;12;8086;-1246
17045;0.64;0.74;0.16;0.14;14;8089;-1243
17062;0.64;0.74;0.16;0.14;18;8093;-1241
17082;0.64;0.74;0.16;0.14;16;8090;-1243
17098;0.64;0.74;0.16;0.14;16;8090;-1248
17118;0.64;0.74;0.16;0.14;17;8093;-1242
17136;0.64;0.74;0.16;0.14;18;8095;-1235
17153;0.64;0.74;0.16;0.14;17;8095;-1234
17171;0.64;0.74;0.16;0.14;17;8093;-1232
17189;0.64;0.74;0.16;0.14;21;8092;-1228
17206;0.64;0.74;0.16;0.14;19;8087;-1225
17224;0.64;0.74;0.16;0.14;16;8085;-1225
17247;0.64;0.74;0.16;0.14;13;8092;-1225
17265;0.64;0.74;0.16;0.14;11;8090;-1225
17282;0.64;0.74;0.16;0.14;7;8087;-1229
17300;0.64;0.74;0.16;0.14;1;8087;-1228
17317;0.64;0.74;0.16;0.14;1;8089;-1224
17334;0.64;0.74;0.16;0.14;1;8092;-1225
17355;0.64;0.74;0.16;0.14;2;8087;-1223
17372;0.64;0.74;0.16;0.14;6;8084;-1222
17391;0.64;0.74;0.16;0.14;12;8087;-1224
17410;0.64;0.74;0.16;0.14;16;8089;-1221
17427;0.64;0.74;0.16;0.14;19;8088;-1224
17458;0.64;0.74;0.16;0.14;18;8085;-1225
17476;0.64;0.74;0.16;0.14;17;8084;-1222
17493;0.64;0.74;0.16;0.14;13;8084;-1223
17510;0.64;0.74;0.16;0.14;17;8084;-1224
17527;0.64;0.74;0.16;0.14;20;8088;-1225
17545;0.64;0.74;0.16;0.14;21;8092;-1222
17563;0.64;0.74;0.16;0.14;19;8090;-1221
17582;0.64;0.74;0.16;0.14;18;8093;-1220
17602;0.64;0.74;0.16;0.14;18;8091;-1227
17620;0.64;0.74;0.16;0.14;15;8089;-1232
17637;0.64;0.74;0.16;0.14;13;8087;-1225
17652;0.64;0.74;0.16;0.14;13;8087;-1224
17671;0.64;0.74;0.16;0.14;14;8083;-1224
17690;0.64;0.74;0.16;0.14;14;8086;-1222
17706;0.64;0.74;0.16;0.14;15;8085;-1223
17723;0.64;0.74;0.16;0.14;18;8086;-1220
17741;0.64;0.74;0.16;0.14;21;8087;-1228
17760;0.64;0.74;0.16;0.14;20;8088;-1230
17777;-0.06;-1.72;1.08;0.53;2322;0;-1
17797;0.64;0.74;0.16;0.14;19;8092;-1240
17821;0.64;0.74;0.16;0.14;17;8092;-1234
17838;0.64;0.74;0.16;0.14;14;8092;-1231
17854;0.64;0.74;0.16;0.14;10;8093;-1235
17872;0.64;0.74;0.16;0.14;13;8091;-1239
17890;0.64;0.74;0.16;0.14;14;8090;-1236
17908;0.64;0.74;0.16;0.14;9;8093;-1232
17924;0.64;0.74;0.16;0.14;6;8092;-1229
17942;0.64;0.74;0.16;0.14;10;8087;-1233
17960;0.64;0.74;0.16;0.14;15;8085;-1228
17980;0.64;0.74;0.16;0.14;14;8086;-1228
17997;0.64;0.74;0.16;0.14;14;8084;-1227
18038;0.64;0.74;0.16;0.14;14;8086;-1225
18059;0.64;0.74;0.16;0.14;15;8085;-1224
18077;0.64;0.74;0.16;0.14;9;8087;-1225
18092;0.64;0.74;0.16;0.14;10;8087;-1225
18111;0.64;0.74;0.16;0.14;10;8090;-1230
18129;0.64;0.74;0.16;0.14;11;8090;-1235
18146;0.64;0.74;0.16;0.14;12;8090;-1236
18163;0.64;0.74;0.16;0.14;15;8091;-1233
18180;0.64;0.74;0.16;0.14;17;8093;-1235
18200;0.64;0.74;0.16;0.14;18;8089;-1233
18217;0.64;0.74;0.16;0.14;15;8088;-1228
18234;0.64;0.74;0.16;0.14;14;8085;-1225
18251;0.64;0.74;0.16;0.14;12;8088;-1233
18269;0.64;0.74;0.16;0.14;19;8088;-1227
18290;0.64;0.74;0.16;0.14;23;8087;-1225
18316;0.64;0.74;0.16;0.14;24;8085;-1228
18334;0.64;0.74;0.16;0.14;18;8082;-1220
18352;0.64;0.74;0.16;0.14;17;8082;-1223
18370;0.64;0.74;0.16;0.14;20;8080;-1217
18387;0.64;0.74;0.16;0.14;22;8083;-1219
18405;0.64;0.74;0.16;0.14;22;8084;-1223
18422;0.64;0.74;0.16;0.14;20;8087;-1223
18439;0.64;0.74;0.16;0.14;20;8087;-1227
18457;0.64;0.74;0.16;0.14;19;8085;-1230
18474;0.64;0.74;0.16;0.14;16;8083;-1228
18493;0.64;0.74;0.16;0.14;18;8083;-1227
18514;0.64;0.74;0.16;0.14;17;8082;-1230
18532;0.64;0.74;0.16;0.14;19;8079;-1229
18548;0.64;0.74;0.16;0.14;20;8078;-1226
18565;0.64;0.74;0.16;0.14;21;8079;-1224
18584;0.64;0.74;0.16;0.14;18;8081;-1229
18601;0.64;0.74;0.16;0.14;16;8083;-1232
18618;0.64;0.74;0.16;0.14;18;8080;-1233
18635;0.64;0.74;0.16;0.14;19;8080;-1223
18654;0.64;0.74;0.16;0.14;18;8082;-1231
18672;0.64;0.74;0.16;0.14;13;8080;-1230
18688;0.64;0.74;0.16;0.14;9;8085;-1232
18706;0.64;0.74;0.16;0.14;9;8091;-1235
18724;0.64;0.74;0.16;0.14;7;8089;-1233
18744;0.64;0.74;0.16;0.14;8;8090;-1236
18761;0.64;0.74;0.16;0.14;13;8090;-1232
18779;0.64;0.74;0.16;0.14;14;8090;-1227
18798;0.64;0.74;0.16;0.14;14;8090;-1230
18814;0.64;0.74;0.16;0.14;18;8093;-1241
18831;0.64;0.74;0.16;0.14;20;8093;-1244
18850;0.64;0.74;0.16;0.14;18;8092;-1236
18877;0.64;0.74;0.16;0.14;19;8086;-1241
18893;0.64;0.74;0.16;0.14;14;8087;-1244
18909;0.64;0.74;0.16;0.14;14;8087;-1242
18928;0.64;0.74;0.16;0.14;11;8088;-1244
18946;0.64;0.74;0.16;0.14;9;8087;-1246
18966;0.64;0.74;0.16;0.14;9;8090;-1242
18983;0.64;0.74;0.16;0.14;12;8091;-1242
19002;0.64;0.74;0.16;0.14;13;8089;-1244
19019;0.64;0.74;0.16;0.14;12;8090;-1245
19035;0.64;0.74;0.16;0.14;16;8090;-1242
19053;0.64;0.74;0.16;0.14;20;8089;-1236
19070;0.64;0.74;0.16;0.14;21;8083;-1232
19088;0.64;0.74;0.16;0.14;23;8084;-1236
19105;0.64;0.74;0.16;0.14;24;8082;-1235
19122;0.64;0.74;0.16;0.14;26;8084;-1232
19140;0.64;0.74;0.16;0.14;19;8088;-1228
19157;0.64;0.74;0.16;0.14;19;8087;-1229
19175;0.64;0.74;0.16;0.14;14;8087;-1229
19195;0.64;0.74;0.16;0.14;13;8085;-1231
19212;0.64;0.74;0.16;0.14;14;8085;-1231
20236;0.64;0.74;0.16;0.14;16;8093;-1227
20254;0.64;0.74;0.16;0.14;16;8090;-1230
20269;0.64;0.74;0.16;0.14;13;8090;-1229
20287;0.64;0.74;0.16;0.14;13;8090;-1224
20306;0.64;0.74;0.16;0.14;16;8096;-1228
20324;0.64;0.74;0.16;0.14;19;8093;-1223
20339;0.64;0.74;0.16;0.14;18;8093;-1228
20357;0.64;0.74;0.16;0.14;14;8091;-1229
20376;0.64;0.74;0.16;0.14;15;8091;-1224
20393;0.64;0.74;0.16;0.14;16;8087;-1225
20412;0.64;0.74;0.16;0.14;13;8090;-1226
20431;0.64;0.74;0.16;0.14;16;8090;-1228
20456;0.64;0.74;0.16;0.14;14;8090;-1238
20472;0.64;0.74;0.16;0.14;16;8085;-1237
20488;0.64;0.74;0.16;0.14;16;8088;-1241
20507;0.64;0.74;0.16;0.14;12;8087;-1245
20525;0.64;0.74;0.16;0.14;18;8088;-1246
20543;0.64;0.74;0.16;0.14;16;8089;-1236
20560;0.64;0.74;0.16;0.14;15;8092;-1233
20593;0.64;0.74;0.16;0.14;12;8089;-1232
20610;0.64;0.74;0.16;0.14;17;8091;-1234
20626;0.64;0.74;0.16;0.14;18;8086;-1232
20642;0.64;0.74;0.16;0.14;21;8082;-1236
20666;0.64;0.74;0.16;0.14;18;8084;-1243
20683;0.64;0.74;0.16;0.14;16;8082;-1240
20698;0.64;0.74;0.16;0.14;15;8080;-1236
20717;0.64;0.74;0.16;0.14;16;8084;-1235
20735;0.64;0.74;0.16;0.14;19;8087;-1233
20753;0.64;0.74;0.16;0.14;18;8084;-1230
20768;0.64;0.74;0.16;0.14;17;8086;-1225
20786;0.64;0.74;0.16;0.14;17;8083;-1227
20805;0.64;0.74;0.16;0.14;18;8085;-1226
20823;0.64;0.74;0.16;0.14;21;8088;-1227
20841;0.64;0.74;0.16;0.14;23;8088;-1224
20882;0.64;0.74;0.16;0.14;20;8087;-1227
20968;0.64;0.74;0.16;0.14;12;8089;-1234
20986;0.64;0.74;0.16;0.14;8;8087;-1233
21005;0.64;0.74;0.16;0.14;12;8091;-1246
21025;0.64;0.74;0.16;0.14;7;8093;-1244
21045;0.64;0.74;0.16;0.14;8;8089;-1237
21065;0.64;0.74;0.16;0.14;15;8088;-1232
21084;0.64;0.74;0.16;0.14;17;8089;-1231
21104;0.64;0.74;0.16;0.14;13;8087;-1231
21124;0.64;0.74;0.16;0.14;13;8087;-1234
21144;0.64;0.74;0.16;0.14;16;8088;-1233
21163;0.64;0.74;0.16;0.14;18;8087;-1231
21183;0.64;0.74;0.16;0.14;16;8085;-1231
21202;0.64;0.74;0.16;0.14;17;8087;-1230
21225;0.64;0.74;0.16;0.14;16;8087;-1231
21244;0.64;0.74;0.16;0.14;20;8087;-1226
21266;0.64;0.74;0.16;0.14;18;8085;-1224
21285;0.64;0.74;0.16;0.14;15;8087;-1224
21303;0.64;0.74;0.16;0.14;18;8086;-1232
21323;0.64;0.74;0.16;0.14;18;8087;-1227
21343;0.64;0.74;0.16;0.14;18;8087;-1225
21363;0.64;0.74;0.16;0.14;15;8084;-1223
21381;0.64;0.74;0.16;0.14;15;8090;-1223
21402;0.64;0.74;0.16;0.14;15;8091;-1223
21422;0.64;0.74;0.16;0.14;11;8090;-1224
21442;0.64;0.74;0.16;0.14;13;8089;-1223
21467;0.64;0.74;0.16;0.14;25;8088;-1236
21489;0.64;0.74;0.16;0.14;23;8088;-1230
21509;0.64;0.74;0.16;0.14;21;8090;-1230
21528;0.64;0.74;0.16;0.14;23;8089;-1230
21546;0.64;0.74;0.16;0.14;21;8090;-1229
21568;0.64;0.74;0.16;0.14;16;8093;-1230
21588;0.64;0.74;0.16;0.14;16;8093;-1229
21607;0.64;0.74;0.16;0.14;20;8090;-1231
21625;0.64;0.74;0.16;0.14;22;8092;-1235
21647;0.64;0.74;0.16;0.14;20;8091;-1235
21667;0.64;0.74;0.16;0.14;21;8086;-1231
21685;0.64;0.74;0.16;0.14;21;8088;-1231
21703;0.64;0.74;0.16;0.14;19;8087;-1233
21728;0.64;0.74;0.16;0.14;19;8086;-1226
21748;0.64;0.74;0.16;0.14;21;8083;-1223
21766;0.64;0.74;0.16;0.14;26;8086;-1217
21786;0.64;0.74;0.16;0.14;27;8090;-1227
21807;0.64;0.74;0.16;0.14;26;8090;-1237
21827;0.64;0.74;0.16;0.14;21;8092;-1243
21844;0.64;0.74;0.16;0.14;21;8090;-1239
21865;0.64;0.74;0.16;0.14;20;8092;-1241
21885;0.64;0.74;0.16;0.14;18;8095;-1247
21905;0.64;0.74;0.16;0.14;19;8091;-1243
21923;0.64;0.74;0.16;0.14;19;8093;-1239
21942;0.64;0.74;0.16;0.14;18;8094;-1234
21977;0.64;0.74;0.16;0.14;13;8090;-1247
21997;0.64;0.74;0.16;0.14;13;8087;-1242
22017;0.64;0.74;0.16;0.14;12;8085;-1245
22037;0.64;0.74;0.16;0.14;14;8084;-1240
22056;0.64;0.74;0.16;0.14;16;8082;-1235
22076;0.64;0.74;0.16;0.14;17;8080;-1238
22096;0.64;0.74;0.16;0.14;21;8079;-1239
22116;0.64;0.74;0.16;0.14;21;8082;-1237
22135;0.64;0.74;0.16;0.14;18;8079;-1238
22154;0.64;0.74;0.16;0.14;17;8077;-1235
22175;0.64;0.74;0.16;0.14;18;8076;-1233
22194;0.64;0.74;0.16;0.14;17;8077;-1232
22214;0.64;0.74;0.16;0.14;14;8076;-1231
22237;0.64;0.74;0.16;0.14;10;8079;-1238
22258;0.64;0.74;0.16;0.14;11;8081;-1236
22275;0.64;0.74;0.16;0.14;12;8082;-1238
22296;0.64;0.74;0.16;0.14;13;8081;-1228
22316;0.64;0.74;0.16;0.14;16;8084;-1235
22336;0.64;0.74;0.16;0.14;15;8086;-1241
22354;0.64;0.74;0.16;0.14;16;8085;-1237
22375;0.64;0.74;0.16;0.14;17;8085;-1238
22395;0.64;0.74;0.16;0.14;13;8085;-1240
22415;0.64;0.74;0.16;0.14;10;8090;-1240
22433;0.64;0.74;0.16;0.14;6;8092;-1240
22453;0.64;0.74;0.16;0.14;12;8088;-1235
22487;0.64;0.74;0.16;0.14;14;8077;-1236
22506;0.64;0.74;0.16;0.14;16;8077;-1232
22524;0.64;0.74;0.16;0.14;12;8080;-1229
22546;0.64;0.74;0.16;0.14;16;8082;-1236
22566;0.64;0.74;0.16;0.14;13;8085;-1241
22584;0.64;0.74;0.16;0.14;13;8085;-1238
22603;0.64;0.74;0.16;0.14;15;8084;-1239
22624;0.64;0.74;0.16;0.14;21;8082;-1231
22645;0.64;0.74;0.16;0.14;24;8081;-1231
22663;0.64;0.74;0.16;0.14;24;8081;-1229
22682;0.64;0.74;0.16;0.14;25;8083;-1226
22703;0.64;0.74;0.16;0.14;21;8084;-1220
22724;0.64;0.74;0.16;0.14;17;8087;-1226
22745;0.64;0.74;0.16;0.14;13;8088;-1227
22765;0.64;0.74;0.16;0.14;11;8086;-1225
22786;0.64;0.74;0.16;0.14;10;8089;-1228
22807;0.64;0.74;0.16;0.14;11;8089;-1228
22826;0.64;0.74;0.16;0.14;13;8088;-1233
22880;0.64;0.74;0.16;0.14;10;8084;-1242
22900;0.64;0.74;0.16;0.14;14;8082;-1243
22919;0.64;0.74;0.16;0.14;15;8084;-1231
22947;0.64;0.74;0.16;0.14;17;8087;-1234
22966;0.64;0.74;0.16;0.14;20;8084;-1236
22999;0.64;0.74;0.16;0.14;18;8084;-1231
23020;0.64;0.74;0.16;0.14;16;8087;-1229
23042;0.64;0.74;0.16;0.14;17;8084;-1220
23060;0.64;0.74;0.16;0.14;17;8089;-1215
23081;0.64;0.74;0.16;0.14;19;8092;-1215
23102;0.64;0.74;0.16;0.14;19;8094;-1215
23120;0.64;0.74;0.16;0.14;20;8091;-1211
23138;0.64;0.74;0.16;0.14;19;8090;-1215
23160;0.64;0.74;0.16;0.14;19;8090;-1213
23180;0.64;0.74;0.16;0.14;21;8090;-1228
23199;0.64;0.74;0.16;0.14;27;8088;-1227
23217;0.64;0.74;0.16;0.14;29;8090;-1229
23239;0.64;0.74;0.16;0.14;31;8092;-1230
23259;0.64;0.74;0.16;0.14;28;8096;-1231
23278;0.64;0.74;0.16;0.14;25;8094;-1229
23300;0.64;0.74;0.16;0.14;25;8092;-1228
23322;0.64;0.74;0.16;0.14;23;8093;-1220
23341;0.64;0.74;0.16;0.14;21;8087;-1216
23360;0.64;0.74;0.16;0.14;21;8085;-1217
23380;0.64;0.74;0.16;0.14;18;8087;-1220
23401;0.64;0.74;0.16;0.14;19;8088;-1232
23426;0.64;0.74;0.16;0.14;23;8086;-1227
24446;0.64;0.74;0.16;0.14;7;8089;-1228
24466;0.64;0.74;0.16;0.14;9;8085;-1228
24487;0.64;0.74;0.16;0.14;9;8085;-1222
24507;0.64;0.74;0.16;0.14;13;8083;-1218
24525;0.64;0.74;0.16;0.14;9;8086;-1223
24549;0.64;0.74;0.16;0.14;8;8088;-1226
24569;0.64;0.74;0.16;0.14;8;8087;-1227
24588;0.64;0.74;0.16;0.14;11;8089;-1230
24608;0.64;0.74;0.16;0.14;11;8089;-1232
24627;0.64;0.74;0.16;0.14;3;8092;-1232
24647;0.64;0.74;0.16;0.14;-3;8087;-1234
24667;0.64;0.74;0.16;0.14;-2;8087;-1232
24687;0.64;0.74;0.16;0.14;4;8089;-1227
24706;0.64;0.74;0.16;0.14;11;8089;-1226
24726;0.64;0.74;0.16;0.14;19;8086;-1227
24745;0.64;0.74;0.16;0.14;20;8085;-1228
24766;0.64;0.74;0.16;0.14;23;8087;-1227
24785;0.64;0.74;0.16;0.14;27;8088;-1226
24808;0.64;0.74;0.16;0.14;26;8086;-1224
24829;0.64;0.74;0.16;0.14;21;8085;-1220
24849;0.64;0.74;0.16;0.14;18;8084;-1223
24866;0.64;0.74;0.16;0.14;15;8084;-1219
24886;0.64;0.74;0.16;0.14;14;8085;-1221
24907;0.64;0.74;0.16;0.14;14;8086;-1222
24936;0.64;0.74;0.16;0.14;14;8088;-1229
24954;0.64;0.74;0.16;0.14;15;8086;-1228
24975;0.64;0.74;0.16;0.14;20;8089;-1229
24995;0.64;0.74;0.16;0.14;23;8087;-1222
25014;0.64;0.74;0.16;0.14;26;8087;-1228
25033;0.64;0.74;0.16;0.14;25;8087;-1225
25052;0.64;0.74;0.16;0.14;25;8085;-1227
25072;0.64;0.74;0.16;0.14;27;8089;-1230
25091;0.64;0.74;0.16;0.14;26;8089;-1226
25110;0.64;0.74;0.16;0.14;29;8090;-1224
25129;0.64;0.74;0.16;0.14;27;8091;-1224
25150;0.64;0.74;0.16;0.14;24;8089;-1222
25168;0.64;0.74;0.16;0.14;17;8089;-1218
25186;0.64;0.74;0.16;0.14;18;8088;-1221
25208;0.64;0.74;0.16;0.14;21;8089;-1227
25228;0.64;0.74;0.16;0.14;20;8089;-1225
25247;0.64;0.74;0.16;0.14;12;8088;-1223
25265;0.64;0.74;0.16;0.14;16;8088;-1221
25286;0.64;0.74;0.16;0.14;17;8086;-1224
25309;0.64;0.74;0.16;0.14;18;8087;-1231
25328;0.64;0.74;0.16;0.14;24;8086;-1227
25347;0.64;0.74;0.16;0.14;23;8088;-1224
25369;0.64;0.74;0.16;0.14;17;8084;-1227
25388;0.64;0.74;0.16;0.14;19;8083;-1228
25406;0.64;0.74;0.16;0.14;18;8084;-1223
25436;0.64;0.74;0.16;0.14;10;8088;-1218
25457;0.64;0.74;0.16;0.14;12;8087;-1220
25476;0.64;0.74;0.16;0.14;15;8087;-1220
25495;0.64;0.74;0.16;0.14;17;8085;-1224
25514;0.64;0.74;0.16;0.14;15;8083;-1231
25535;0.64;0.74;0.16;0.14;13;8080;-1230
25557;0.64;0.74;0.16;0.14;11;8085;-1231
25577;0.64;0.74;0.16;0.14;15;8084;-1234
25596;0.64;0.74;0.16;0.14;18;8082;-1231
25617;0.64;0.74;0.16;0.14;22;8082;-1227
25636;0.64;0.74;0.16;0.14;20;8082;-1221
25655;0.64;0.74;0.16;0.14;17;8079;-1217
25675;0.64;0.74;0.16;0.14;17;8075;-1217
25696;0.64;0.74;0.16;0.14;15;8076;-1225
25717;0.64;0.74;0.16;0.14;17;8078;-1228
25772;0.64;0.74;0.16;0.14;18;8083;-1229
25790;0.64;0.74;0.16;0.14;15;8080;-1226
25810;0.64;0.74;0.16;0.14;14;8081;-1225
